datetime,open,high,low,close,volume,end_time,adj_close,completed,open_60m_float,high_60m_float,low_60m_float,close_60m_float,Datetime,bband_20_low,bband_20_low_prev,bband_20_high,bband_20_high_prev,close_prev,willr_ema,willr_ema_prev,willr_60m_float,willr_ema_60m_float,willr_ema_prev_60m_float
1613645100,265.86,266.51,265.84,266.08,192.377,1613645279999,266.08,True,268.65,269.06,265.33,266.08,2021-02-18 10:45:00,265.659528324493,265.7253264448955,268.65947167550706,268.85067355510455,265.9,-28.29137538937435,-27.287954238301932,-63.5815991237679,-29.620553907774433,-28.003361278441407
1613645280,266.1,266.15,265.27,265.46,459.432,1613645459999,265.46,True,267.99,268.44,265.27,265.46,2021-02-18 10:48:00,265.3736389369106,265.659528324493,268.6943610630894,268.65947167550706,266.08,-28.29137538937435,-27.287954238301932,-66.97699890470989,-30.395580856298228,-28.65360856827862
1613645460,265.48,266.43,265.15,266.22,310.231,1613645639999,266.22,True,267.61,268.44,265.15,266.22,2021-02-18 10:51:00,265.2861125604429,265.3736389369106,268.6418874395571,268.6943610630894,265.46,-28.29137538937435,-27.287954238301932,-62.81489594742594,-30.122621288264607,-28.565846304495018
1613645640,266.21,266.83,266.13,266.63,173.719,1613645819999,266.63,True,267.72,268.44,265.15,266.63,2021-02-18 10:54:00,265.2773384124845,265.2861125604429,268.5366615875155,268.6418874395571,266.22,-28.29137538937435,-27.287954238301932,-60.569550930996755,-29.820079431907356,-28.35581888433167
1613645820,266.68,267.32,266.44,266.64,273.304,1613645999999,266.64,True,268.1,268.44,265.15,266.64,2021-02-18 10:57:00,265.31118875189907,265.2773384124845,268.36681124810093,268.5366615875155,266.63,-28.29137538937435,-27.287954238301932,-60.514786418400966,-29.747578611855644,-28.28247347821063
1613646000,266.61,266.77,266.12,266.61,188.715,1613646179999,266.61,True,267.69,268.06,265.15,266.61,2021-02-18 11:00:00,265.3206243304213,265.31118875189907,268.2503756695787,268.36681124810093,266.64,-29.756075890693744,-28.29137538937435,-63.242009132420065,-29.350910674237962,-27.737048842895955
1613646180,266.4,266.65,265.7,265.91,226.819,1613646359999,265.91,True,267.26,268.06,265.15,265.91,2021-02-18 11:03:00,265.20972100512876,265.3206243304213,268.2352789948713,268.2503756695787,266.61,-29.756075890693744,-28.29137538937435,-67.58462421113005,-30.52094346006549,-28.756006281443366
1613646360,265.81,265.82,263.93,265.27,964.884,1613646539999,265.27,True,267.3,268.06,263.93,265.27,2021-02-18 11:06:00,264.9744422091343,265.20972100512876,268.2715577908657,268.2352789948713,265.91,-29.756075890693744,-28.29137538937435,-71.25645438898458,-30.570425294917037,-28.632995338056677
1613646540,265.26,265.36,264.56,265.26,169.572,1613646719999,265.26,True,267.42,268.06,263.93,265.26,2021-02-18 11:09:00,264.7889040148867,264.9744422091343,268.24109598511325,268.2715577908657,265.27,-29.756075890693744,-28.29137538937435,-71.31382673551349,-31.25706412342181,-29.349599237131727
1613646720,265.28,265.31,263.6,264.04,1375.315,1613646899999,264.04,True,267.0,268.06,263.6,264.04,2021-02-18 11:12:00,264.26455574590466,264.7889040148867,268.4684442540953,268.24109598511325,265.26,-29.756075890693744,-28.29137538937435,-78.31325301204804,-31.68147862475827,-29.46091793964923
1613646900,264.1,264.91,264.01,264.55,212.647,1613647079999,264.55,True,267.01,268.06,263.6,264.55,2021-02-18 11:15:00,263.9848780424062,264.26455574590466,268.5021219575938,268.4684442540953,264.04,-29.756075890693744,-28.29137538937435,-75.38726333907046,-32.13028656321921,-30.07043052627391
1613647080,264.54,264.65,263.66,264.17,873.152,1613647259999,264.17,True,267.06,268.06,263.6,264.17,2021-02-18 11:18:00,263.65831410705124,263.9848780424062,268.5416858929488,268.5021219575938,264.55,-29.756075890693744,-28.29137538937435,-77.56741250717141,-32.729148220318436,-30.593992778087344
1613647260,264.19,264.66,264.14,264.43,417.815,1613647439999,264.43,True,267.76,268.06,263.6,264.43,2021-02-18 11:21:00,263.52323627692493,263.65831410705124,268.3417637230751,268.5416858929488,264.17,-29.756075890693744,-28.29137538937435,-76.07573149741816,-32.081235865003805,-29.986259882507884
1613647440,264.43,265.41,264.42,264.65,371.249,1613647619999,264.65,True,267.64,267.96,263.6,264.65,2021-02-18 11:24:00,263.47824164626866,263.52323627692493,268.0827583537314,268.3417637230751,264.43,-29.756075890693744,-28.29137538937435,-74.81353987378093,-32.00459511936177,-29.966073940579903
1613647620,264.65,264.74,263.38,263.5,550.943,1613647799999,263.5,True,267.93,267.96,263.38,263.5,2021-02-18 11:27:00,263.27988799971865,263.47824164626866,267.8381120002814,268.0827583537314,264.65,-29.756075890693744,-28.29137538937435,-81.4113597246127,-32.54247346643229,-30.215383644614178
1613647800,263.58,264.55,263.06,263.84,636.0,1613647979999,263.84,True,266.93,267.32,263.06,263.84,2021-02-18 11:30:00,263.08256919263835,263.27988799971865,267.7334308073617,267.8381120002814,263.5,-29.756075890693744,-28.29137538937435,-79.46069994262776,-31.798568015795816,-29.528942685946674
1613647980,263.77,263.79,257.0,259.2,18457.381,1613648159999,259.2,True,266.28,267.32,257.0,259.2,2021-02-18 11:33:00,261.2165294891203,263.08256919263835,268.8874705108797,267.7334308073617,263.84,-29.756075890693744,-28.29137538937435,-89.36684388593528,-32.58709363611316,-29.883296005169246
1613648160,259.11,260.17,257.38,257.96,2272.469,1613648339999,257.96,True,266.31,267.32,257.0,257.96,2021-02-18 11:36:00,259.47021366051723,261.2165294891203,269.7977863394828,268.8874705108797,259.2,-29.756075890693744,-28.29137538937435,-95.36007733204457,-32.70943771185147,-29.726073920413704
1613648340,257.97,259.12,257.48,258.93,1048.501,1613648519999,258.93,True,266.4,267.32,257.0,258.93,2021-02-18 11:39:00,258.452826223674,259.47021366051723,270.072173776326,269.7977863394828,257.96,-29.756075890693744,-28.29137538937435,-90.67182213629769,-32.04121899807373,-29.24928551530116
1613648520,258.96,259.82,257.97,258.37,867.033,1613648699999,258.37,True,265.86,267.32,257.0,258.37,2021-02-18 11:42:00,257.4457313984717,258.452826223674,270.3262686015282,270.072173776326,258.93,-29.756075890693744,-28.29137538937435,-93.3784436926051,-32.96035147037657,-30.08329945979426
1613648700,258.46,258.46,256.5,258.22,1750.254,1613648879999,258.22,True,266.1,267.32,256.5,258.22,2021-02-18 11:45:00,256.5735919118879,257.4457313984717,270.4124080881121,270.3262686015282,258.37,-29.756075890693744,-28.29137538937435,-91.88296366210464,-32.45066344206217,-29.620553907774433
1613648880,258.26,258.92,257.33,257.79,779.984,1613649059999,257.79,True,265.48,267.32,256.5,257.79,2021-02-18 11:48:00,255.7149428579304,256.5735919118879,270.50405714206954,270.4124080881121,258.22,-29.756075890693744,-28.29137538937435,-93.91222274657848,-33.28270094222006,-30.395580856298228
1613649060,257.84,259.17,257.67,259.02,577.405,1613649239999,259.02,True,266.21,267.32,256.5,259.02,2021-02-18 11:51:00,255.27565902448194,255.7149428579304,270.22334097551806,270.50405714206954,257.79,-29.756075890693744,-28.29137538937435,-88.10759792354892,-32.758302044413895,-30.122621288264607
1613649240,258.94,259.24,258.52,258.52,328.612,1613649419999,258.52,True,266.68,267.32,256.5,258.52,2021-02-18 11:54:00,254.8782715653572,255.27565902448194,269.8097284346428,270.22334097551806,259.02,-29.756075890693744,-28.29137538937435,-90.46720151014638,-32.57676679910004,-29.820079431907356
1613649420,258.58,259.51,258.46,259.42,504.276,1613649599999,259.42,True,266.61,266.77,256.5,259.42,2021-02-18 11:57:00,254.74230885275207,254.8782715653572,269.22369114724796,269.8097284346428,258.52,-29.756075890693744,-28.29137538937435,-86.2199150542708,-32.314502995601785,-29.747578611855644
1613649600,259.49,260.44,258.88,259.77,1917.741,1613649779999,259.77,True,266.4,266.65,256.5,259.77,2021-02-18 12:00:00,254.75322037156855,254.74230885275207,268.5287796284315,269.22369114724796,259.42,-32.3226140344927,-29.756075890693744,-84.56819254365276,-31.860787122847725,-29.350910674237962
1613649780,259.78,260.0,258.23,258.72,538.101,1613649959999,258.72,True,265.81,265.82,256.5,258.72,2021-02-18 12:03:00,254.63362353098094,254.75322037156855,267.92937646901896,268.5287796284315,259.77,-32.3226140344927,-29.756075890693744,-89.52336007550718,-33.20287148804011,-30.52094346006549
1613649960,258.78,258.82,257.06,257.44,1248.526,1613650139999,257.44,True,265.26,265.41,256.5,257.44,2021-02-18 12:06:00,254.3265398454902,254.63362353098094,267.4534601545098,267.92937646901896,258.72,-32.3226140344927,-29.756075890693744,-95.5639452571968,-33.52467620229339,-30.570425294917037
1613650140,257.35,258.05,256.36,257.78,1046.236,1613650319999,257.78,True,265.28,265.41,256.36,257.78,2021-02-18 12:09:00,254.20361490719716,254.3265398454902,266.82838509280276,267.4534601545098,257.44,-32.3226140344927,-29.756075890693744,-93.34270979840619,-34.0791389268302,-31.25706412342181
1613650320,257.87,257.91,255.39,255.9,1043.595,1613650499999,255.9,True,264.1,265.41,255.39,255.9,2021-02-18 12:12:00,253.68085632473571,254.20361490719716,266.53714367526425,266.82838509280276,257.78,-32.3226140344927,-29.756075890693744,-97.71300448430485,-34.68291161837402,-31.68147862475827
1613650500,255.87,257.95,255.54,257.9,1256.692,1613650679999,257.9,True,264.54,265.41,255.39,257.9,2021-02-18 12:15:00,253.70935339328767,253.68085632473571,265.84364660671235,266.53714367526425,255.9,-32.3226140344927,-29.756075890693744,-88.74439461883412,-34.703655111201705,-32.13028656321921
1613650680,257.92,259.28,257.59,259.04,1372.151,1613650859999,259.04,True,264.19,265.41,255.39,259.04,2021-02-18 12:18:00,253.9075051447826,253.70935339328767,265.1324948552174,265.84364660671235,257.9,-32.3226140344927,-29.756075890693744,-83.63228699551556,-35.04292725555467,-32.729148220318436
1613650860,258.94,260.42,258.94,259.38,728.715,1613651039999,259.38,True,264.43,265.41,255.39,259.38,2021-02-18 12:21:00,254.28840171945342,253.9075051447826,264.24659828054666,265.1324948552174,259.04,-32.3226140344927,-29.756075890693744,-82.10762331838562,-34.355162567430256,-32.081235865003805
1613651040,259.44,259.91,259.38,259.8,541.574,1613651219999,259.8,True,264.65,264.74,255.39,259.8,2021-02-18 12:24:00,254.91496049290967,254.28840171945342,263.1350395070903,264.24659828054666,259.38,-32.3226140344927,-29.756075890693744,-80.22421524663667,-34.1963960342379,-32.00459511936177
1613651220,259.75,259.82,259.05,259.72,239.817,1613651399999,259.72,True,263.58,264.55,255.39,259.72,2021-02-18 12:27:00,255.43976046783445,254.91496049290967,262.23223953216547,263.1350395070903,259.8,-32.3226140344927,-29.756075890693744,-80.58295964125543,-34.726131928924254,-32.54247346643229
1613651400,259.75,259.75,258.0,258.44,730.363,1613651579999,258.44,True,263.77,263.79,255.39,258.44,2021-02-18 12:30:00,256.42890019890405,255.43976046783445,260.703099801096,262.23223953216547,259.72,-32.3226140344927,-29.756075890693744,-86.3228699551569,-34.27694537667587,-31.798568015795816
1613651580,258.35,261.34,258.28,261.3,603.938,1613651759999,261.3,True,259.11,261.34,255.39,261.3,2021-02-18 12:33:00,256.14520727100495,256.42890019890405,261.19679272899504,260.703099801096,258.44,-32.3226140344927,-29.756075890693744,-73.49775784753353,-34.446669282086816,-32.58709363611316
1613651760,261.3,262.0,260.39,261.53,929.769,1613651939999,261.53,True,257.97,262.0,255.39,261.53,2021-02-18 12:36:00,255.9790716648305,256.14520727100495,261.71992833516947,261.19679272899504,261.3,-32.3226140344927,-29.756075890693744,-72.46636771300456,-34.51657089372207,-32.70943771185147
1613651940,261.6,261.6,259.13,259.26,1326.507,1613652119999,259.26,True,258.96,262.0,255.39,259.26,2021-02-18 12:39:00,255.9883663263293,255.9790716648305,261.7436336736708,261.71992833516947,261.53,-32.3226140344927,-29.756075890693744,-82.64573991031389,-34.34142449408465,-32.04121899807373
1613652120,259.38,260.5,259.17,260.5,492.272,1613652299999,260.5,True,258.46,262.0,255.39,260.5,2021-02-18 12:42:00,255.9956044379516,255.9883663263293,261.94939556204844,261.7436336736708,259.26,-32.3226140344927,-29.756075890693744,-77.08520179372192,-34.96602648507409,-32.96035147037657
1613652300,260.53,260.8,259.44,259.58,410.431,1613652479999,259.58,True,258.26,262.0,255.39,259.58,2021-02-18 12:45:00,256.07650154734466,255.9956044379516,262.00449845265535,261.94939556204844,260.5,-32.3226140344927,-29.756075890693744,-81.21076233183858,-34.66703157341564,-32.45066344206217
1613652480,259.63,260.5,259.46,260.03,184.774,1613652659999,260.03,True,257.84,262.0,255.39,260.03,2021-02-18 12:48:00,256.22601887288795,256.07650154734466,262.0789811271121,262.00449845265535,259.58,-32.3226140344927,-29.756075890693744,-79.1928251121077,-35.369524768124045,-33.28270094222006
1613652660,260.04,260.44,259.85,260.11,261.595,1613652839999,260.11,True,258.94,262.0,255.39,260.11,2021-02-18 12:51:00,256.24280857739535,256.22601887288795,262.17119142260464,262.0789811271121,260.03,-32.3226140344927,-29.756075890693744,-78.83408071748867,-34.85265562046275,-32.758302044413895
1613652840,260.1,260.74,260.0,260.45,333.872,1613653019999,260.45,True,258.58,262.0,255.39,260.45,2021-02-18 12:54:00,256.30000226446845,256.24280857739535,262.3069977355315,262.17119142260464,260.11,-32.3226140344927,-29.756075890693744,-77.30941704035875,-34.61006908279362,-32.57676679910004
1613653020,260.45,261.48,260.32,261.07,258.656,1613653199999,261.07,True,259.49,262.0,255.39,261.07,2021-02-18 12:57:00,256.2544218260049,256.30000226446845,262.51757817399516,262.3069977355315,260.45,-32.3226140344927,-29.756075890693744,-74.52914798206277,-34.233350494986375,-32.314502995601785
1613653200,261.04,261.06,259.95,259.95,335.569,1613653379999,259.95,True,259.78,262.0,255.39,259.95,2021-02-18 13:00:00,256.2562920413261,256.2544218260049,262.53370795867386,262.51757817399516,261.07,-34.241092850291345,-32.3226140344927,-79.55156950672645,-34.02854995847858,-31.860787122847725
1613653380,259.94,261.13,259.91,260.86,290.182,1613653559999,260.86,True,258.78,262.0,255.39,260.86,2021-02-18 13:03:00,256.30229905462363,256.2562920413261,262.7017009453764,262.53370795867386,259.95,-34.241092850291345,-32.3226140344927,-75.4708520179371,-35.12414333030816,-33.20287148804011
1613653560,260.91,261.29,260.75,261.26,199.339,1613653739999,261.26,True,257.35,262.0,255.39,261.26,2021-02-18 13:06:00,256.5724322487979,256.30229905462363,262.8135677512021,262.7017009453764,260.86,-34.241092850291345,-32.3226140344927,-73.67713004484304,-35.349787740591104,-33.52467620229339
1613653740,261.28,262.09,261.19,261.51,684.695,1613653919999,261.51,True,257.87,262.09,255.39,261.51,2021-02-18 13:09:00,256.80391341735566,256.5724322487979,262.95508658264436,262.8135677512021,261.26,-34.241092850291345,-32.3226140344927,-72.55605381165918,-35.82808960341333,-34.0791389268302
1613653920,261.56,261.69,260.69,261.5,1448.268,1613654099999,261.5,True,255.87,262.09,255.54,261.5,2021-02-18 13:12:00,257.80358276305356,256.80391341735566,262.5154172369465,262.95508658264436,261.51,-34.241092850291345,-32.3226140344927,-72.6008968609865,-36.40645640212914,-34.68291161837402
1613654100,261.51,262.39,261.51,261.84,803.761,1613654279999,261.84,True,257.92,262.39,257.59,261.84,2021-02-18 13:15:00,258.1789662695285,257.80358276305356,262.5340337304715,262.5154172369465,261.5,-34.241092850291345,-32.3226140344927,-71.07623318385657,-36.356954114504205,-34.703655111201705
1613654280,261.86,261.86,260.93,261.72,486.354,1613654459999,261.72,True,258.94,262.39,258.0,261.72,2021-02-18 13:18:00,258.3271733193202,258.1789662695285,262.6538266806798,262.5340337304715,261.84,-34.241092850291345,-32.3226140344927,-71.61434977578459,-36.705264642837854,-35.04292725555467
1613654460,261.73,262.62,261.6,262.61,713.453,1613654639999,262.61,True,259.44,262.62,258.0,262.61,2021-02-18 13:21:00,258.3273427693871,258.3271733193202,262.9766572306129,262.6538266806798,261.72,-34.241092850291345,-32.3226140344927,-67.62331838565012,-35.867351468258434,-34.355162567430256
1613654640,262.54,262.7,262.07,262.23,401.015,1613654819999,262.23,True,259.75,262.7,258.0,262.23,2021-02-18 13:24:00,258.36672528114053,258.3273427693871,263.1802747188594,262.9766572306129,262.61,-34.241092850291345,-32.3226140344927,-69.32735426008956,-35.79325777177662,-34.1963960342379
1613654820,262.18,262.2,261.34,261.66,949.383,1613654999999,261.66,True,259.75,262.7,258.0,261.66,2021-02-18 13:27:00,258.49203448052305,258.36672528114053,263.24896551947694,263.1802747188594,262.23,-34.241092850291345,-32.3226140344927,-71.88340807174872,-36.415099026325365,-34.726131928924254
1613655000,261.65,262.15,261.32,261.98,244.937,1613655179999,261.98,True,258.35,262.7,258.28,261.98,2021-02-18 13:30:00,258.98486191072203,258.49203448052305,263.110138089278,263.24896551947694,261.66,-34.241092850291345,-32.3226140344927,-70.44843049327342,-35.92110379106666,-34.27694537667587
1613655180,262.0,262.43,261.73,262.14,209.332,1613655359999,262.14,True,261.3,262.7,259.13,262.14,2021-02-18 13:33:00,258.95783951405474,258.98486191072203,263.22116048594523,263.110138089278,261.98,-34.241092850291345,-32.3226140344927,-69.73094170403589,-36.05049984672086,-34.446669282086816
1613655360,262.2,262.53,262.06,262.18,193.169,1613655539999,262.18,True,261.6,262.7,259.13,262.18,2021-02-18 13:36:00,258.930743273863,258.95783951405474,263.3132567261369,263.22116048594523,262.14,-34.241092850291345,-32.3226140344927,-69.55156950672638,-36.109070830676814,-34.51657089372207
1613655540,262.11,262.69,262.11,262.55,331.521,1613655719999,262.55,True,259.38,262.7,259.17,262.55,2021-02-18 13:39:00,259.21749339118014,258.930743273863,263.35550660881984,263.3132567261369,262.18,-34.241092850291345,-32.3226140344927,-67.89237668161425,-35.866467775336,-34.34142449408465
1613655720,262.55,262.6,262.29,262.46,132.476,1613655899999,262.46,True,260.53,262.7,259.44,262.46,2021-02-18 13:42:00,259.2795981668163,259.21749339118014,263.4894018331837,263.35550660881984,262.55,-34.241092850291345,-32.3226140344927,-68.29596412556059,-36.48102365055075,-34.96602648507409
1613655900,262.33,263.59,262.33,263.19,552.495,1613656079999,263.19,True,259.63,263.59,259.46,263.19,2021-02-18 13:45:00,259.5012129349567,259.2795981668163,263.6287870650432,263.4894018331837,262.46,-34.241092850291345,-32.3226140344927,-65.02242152466364,-36.046822025745094,-34.66703157341564
1613656080,263.26,264.26,262.96,263.37,1097.005,1613656259999,263.37,True,260.04,264.26,259.85,263.37,2021-02-18 13:48:00,259.6462842140312,259.5012129349567,263.81771578596886,263.6287870650432,263.19,-34.241092850291345,-32.3226140344927,-64.21524663677124,-36.68069394397164,-35.369524768124045
1613656260,263.33,263.69,262.89,263.49,407.351,1613656439999,263.49,True,260.1,264.26,259.91,263.49,2021-02-18 13:51:00,259.82236871719886,259.6462842140312,263.97963128280117,263.81771578596886,263.37,-34.241092850291345,-32.3226140344927,-63.67713004484297,-36.16285900338912,-34.85265562046275
1613656440,263.46,263.59,262.82,262.86,363.278,1613656619999,262.86,True,260.45,264.26,259.91,262.86,2021-02-18 13:54:00,260.0390083991755,259.82236871719886,264.0039916008244,263.97963128280117,263.49,-34.241092850291345,-32.3226140344927,-66.50224215246627,-36.05971331323329,-34.61006908279362
1613656620,262.85,263.15,262.34,262.34,228.431,1613656799999,262.34,True,261.04,264.26,259.91,262.34,2021-02-18 13:57:00,260.1624214840898,260.0390083991755,264.00757851591015,264.0039916008244,262.86,-34.241092850291345,-32.3226140344927,-68.83408071748886,-35.80611095964558,-34.233350494986375
1613656800,262.35,263.05,261.88,262.84,478.956,1613656979999,262.84,True,259.94,264.26,259.91,262.84,2021-02-18 14:00:00,260.6385968831072,260.1624214840898,263.82040311689286,264.00757851591015,262.34,-35.813501389709415,-34.241092850291345,-66.59192825112115,-35.50870351723506,-34.02854995847858
1613656980,262.9,263.38,262.68,262.87,369.748,1613657159999,262.87,True,260.91,264.26,260.69,262.87,2021-02-18 14:03:00,260.8843260395791,260.6385968831072,263.775673960421,263.82040311689286,262.84,-35.813501389709415,-34.241092850291345,-66.45739910313895,-36.54838222907319,-35.12414333030816
1613657160,262.89,262.98,262.29,262.82,149.67,1613657339999,262.82,True,261.28,264.26,260.69,262.82,2021-02-18 14:06:00,261.0594937004823,260.8843260395791,263.75650629951775,263.775673960421,262.87,-35.813501389709415,-34.241092850291345,-66.68161434977577,-36.77396167737222,-35.349787740591104
1613657340,262.79,263.21,262.58,263.21,273.559,1613657519999,263.21,True,261.56,264.26,260.69,263.21,2021-02-18 14:09:00,261.1750157095629,261.0594937004823,263.8109842904371,263.75650629951775,262.82,-35.813501389709415,-34.241092850291345,-64.93273542600902,-37.151028049894954,-35.82808960341333
1613657520,263.21,263.9,262.92,263.38,677.57,1613657699999,263.38,True,261.51,264.26,260.93,263.38,2021-02-18 14:12:00,261.3073005861379,261.1750157095629,263.8666994138621,263.8109842904371,263.21,-35.813501389709415,-34.241092850291345,-63.56589147286819,-37.640976178071824,-36.40645640212914
1613657700,263.31,264.16,263.0,264.07,400.936,1613657879999,264.07,True,261.86,264.26,260.93,264.07,2021-02-18 14:15:00,261.28217286711754,261.3073005861379,264.1148271328824,263.8666994138621,263.38,-35.813501389709415,-34.241092850291345,-60.41951664386683,-37.450706956747965,-36.356954114504205
1613657880,263.94,265.59,263.57,265.5,561.695,1613658059999,265.5,True,261.73,265.59,261.32,265.5,2021-02-18 14:18:00,260.9797075355692,261.28217286711754,264.79529246443076,264.1148271328824,264.07,-35.813501389709415,-34.241092850291345,-53.89876880984947,-37.4867875595202,-36.705264642837854
1613658060,265.48,267.24,265.14,265.86,2087.822,1613658239999,265.86,True,262.54,267.24,261.32,265.86,2021-02-18 14:21:00,260.63822214956707,260.9797075355692,265.46177785043295,264.79529246443076,265.5,-35.813501389709415,-34.241092850291345,-52.25718194254435,-36.612343762544164,-35.867351468258434
1613658240,265.91,266.1,265.5,265.57,270.303,1613658419999,265.57,True,262.18,267.24,261.32,265.57,2021-02-18 14:24:00,260.539133201625,260.63822214956707,265.89486679837495,265.46177785043295,265.86,-35.813501389709415,-34.241092850291345,-53.579571363429075,-36.60172657139718,-35.79325777177662
1613658420,265.51,265.66,264.7,265.22,566.337,1613658599999,265.22,True,261.65,267.24,261.32,265.22,2021-02-18 14:27:00,260.67042209694074,260.539133201625,266.11957790305934,265.89486679837495,265.57,-35.813501389709415,-34.241092850291345,-55.175558595531065,-37.26784718856199,-36.415099026325365
1613658600,265.23,265.66,264.81,265.4,424.752,1613658779999,265.4,True,262.0,267.24,261.73,265.4,2021-02-18 14:30:00,260.77273167063396,260.67042209694074,266.359268329366,266.11957790305934,265.22,-35.813501389709415,-34.241092850291345,-54.35476516187876,-36.75899748973994,-35.92110379106666
1613658780,265.37,265.7,264.7,265.3,587.111,1613658959999,265.3,True,262.2,267.24,261.88,265.3,2021-02-18 14:33:00,260.90837911645775,260.77273167063396,266.5396208835422,266.359268329366,265.4,-35.813501389709415,-34.241092850291345,-54.81076151390779,-36.90323901341118,-36.05049984672086
1613658960,265.27,266.02,264.97,265.89,405.129,1613659139999,265.89,True,262.11,267.24,261.88,265.89,2021-02-18 14:36:00,261.0188156126379,260.90837911645775,266.80018438736215,266.5396208835422,265.3,-35.813501389709415,-34.241092850291345,-52.12038303693572,-36.83685774914313,-36.109070830676814
1613659140,265.9,266.1,265.37,265.56,273.335,1613659319999,265.56,True,262.55,267.24,261.88,265.56,2021-02-18 14:39:00,261.1500318558721,261.0188156126379,266.9699681441279,266.80018438736215,265.89,-35.813501389709415,-34.241092850291345,-53.62517099863195,-36.67368155821308,-35.866467775336
1613659320,265.57,266.17,265.42,266.0,839.44,1613659499999,266.0,True,262.33,267.24,261.88,266.0,2021-02-18 14:42:00,261.3009250026882,261.1500318558721,267.17307499731174,266.9699681441279,265.56,-35.813501389709415,-34.241092850291345,-51.618787049703556,-37.1691038050577,-36.48102365055075
1613659500,266.04,266.13,265.6,265.82,243.403,1613659679999,265.82,True,263.26,267.24,261.88,265.82,2021-02-18 14:45:00,261.384891321346,261.3009250026882,267.35210867865396,267.17307499731174,266.0,-35.813501389709415,-34.241092850291345,-52.43958048335612,-36.79194741018196,-36.046822025745094
1613659680,265.85,265.93,265.54,265.59,392.576,1613659859999,265.59,True,263.33,267.24,261.88,265.59,2021-02-18 14:48:00,261.4848905050342,261.384891321346,267.4741094949658,267.35210867865396,265.82,-35.813501389709415,-34.241092850291345,-53.48837209302332,-37.44467931438308,-36.68069394397164
1613659860,265.69,265.77,265.0,265.32,261.55,1613660039999,265.32,True,263.46,267.24,261.88,265.32,2021-02-18 14:51:00,261.595890655818,261.4848905050342,267.54610934418207,267.4741094949658,265.59,-35.813501389709415,-34.241092850291345,-54.71956224350203,-37.00634551430335,-36.16285900338912
1613660040,265.29,265.37,264.44,264.55,579.459,1613660219999,264.55,True,262.85,267.24,261.88,264.55,2021-02-18 14:54:00,261.82013564469406,261.595890655818,267.490864355306,267.54610934418207,265.32,-35.813501389709415,-34.241092850291345,-58.230734154126665,-37.06748698781936,-36.05971331323329
1613660220,264.54,265.22,264.54,264.58,269.633,1613660399999,264.58,True,262.35,267.24,261.88,264.58,2021-02-18 14:57:00,262.2069700573242,261.82013564469406,267.32802994267587,267.490864355306,264.55,-35.813501389709415,-34.241092850291345,-58.09393524851804,-36.81919388186706,-35.80611095964558
1613660400,264.58,265.41,264.58,265.33,230.092,1613660579999,265.33,True,262.9,267.24,262.29,265.33,2021-02-18 15:00:00,262.5307881416867,262.2069700573242,267.2532118583133,267.32802994267587,264.58,-36.82624838329163,-35.813501389709415,-54.673962608299156,-36.37985165773797,-35.50870351723506
1613660580,265.39,265.42,264.37,264.54,328.205,1613660759999,264.54,True,262.89,267.24,262.29,264.54,2021-02-18 15:03:00,262.85658357235604,262.5307881416867,267.094416427644,267.2532118583133,265.33,-36.82624838329163,-35.813501389709415,-58.27633378932954,-37.53601639090303,-36.54838222907319
1613660760,264.54,265.0,263.71,264.15,618.573,1613660939999,264.15,True,262.79,267.24,262.58,264.15,2021-02-18 15:06:00,263.19328638241626,262.85658357235604,266.8907136175838,267.094416427644,264.54,-36.82624838329163,-35.813501389709415,-60.054719562243555,-37.83217794486637,-36.77396167737222
1613660940,264.15,264.71,263.94,264.02,282.605,1613661119999,264.02,True,263.21,267.24,262.92,264.02,2021-02-18 15:09:00,263.4098942821634,263.19328638241626,266.75510571783667,266.8907136175838,264.15,-36.82624838329163,-35.813501389709415,-60.64751481988147,-38.21905017580343,-37.151028049894954
1613661120,264.16,264.63,263.86,264.33,411.626,1613661299999,264.33,True,263.31,267.24,263.0,264.33,2021-02-18 15:12:00,263.6573173458481,263.4098942821634,266.60268265415186,266.75510571783667,264.02,-36.82624838329163,-35.813501389709415,-59.233926128590994,-38.62247390309542,-37.640976178071824
1613661300,264.57,265.06,264.2,264.76,294.089,1613661479999,264.76,True,263.94,267.24,263.57,264.76,2021-02-18 15:15:00,263.78554545856656,263.6573173458481,266.5434545414334,266.60268265415186,264.33,-36.82624838329163,-35.813501389709415,-57.273141814865475,-38.35172672302603,-37.450706956747965
1613661480,264.65,264.7,263.83,264.43,238.757,1613661659999,264.43,True,265.48,267.24,263.71,264.43,2021-02-18 15:18:00,263.6970348979413,263.78554545856656,266.5249651020587,266.5434545414334,264.76,-36.82624838329163,-35.813501389709415,-58.777929776561706,-38.454566751203906,-37.4867875595202
1613661660,264.4,264.46,263.27,263.31,427.999,1613661839999,263.31,True,265.91,266.17,263.27,263.31,2021-02-18 15:21:00,263.3639786363436,263.6970348979413,266.6030213636564,266.5249651020587,264.43,-36.82624838329163,-35.813501389709415,-63.885088919288584,-37.852013996941636,-36.612343762544164
1613661840,263.39,263.52,260.86,261.45,1352.589,1613662019999,261.45,True,265.51,266.17,260.86,261.45,2021-02-18 15:24:00,262.4089927090382,263.3639786363436,267.14600729096185,266.6030213636564,263.31,-36.82624838329163,-35.813501389709415,-72.36662106703146,-38.22740359392601,-36.60172657139718
