datetime,open,high,low,close,volume,end_time,adj_close,completed,bband_20_low,bband_20_low_prev,bband_20_high,bband_20_high_prev,close_prev,willr_ema,willr_ema_prev,crossover:close-bband_20_low,crossover:close-bband_20_high,crossunder:close-bband_20_high,crossunder:close-bband_20_low,position_open_state,trades,balances,date
1582232580,0.27017,0.27017,0.2691,0.26913,211422.9,1582232759999,0.26913,True,0.26856901912765824,0.2686096590794204,0.27125098087234173,0.2712323409205795,0.27017,,,False,False,False,False,False,,,2020-02-20:21-03-00
1582232760,0.26909,0.26951,0.26867,0.26944,322699.1,1582232939999,0.26944,True,0.2685558093351989,0.26856901912765824,0.2712541906648011,0.27125098087234173,0.26913,,,False,False,False,False,False,,,2020-02-20:21-06-00
1582232940,0.26928,0.26934,0.26893,0.26894,84289.4,1582233119999,0.26894,True,0.2684572639676848,0.2685558093351989,0.27129773603231516,0.2712541906648011,0.26944,,,False,False,False,False,False,,,2020-02-20:21-09-00
1582233120,0.26893,0.26893,0.2681,0.26867,426079.0,1582233299999,0.26867,True,0.2682903331170011,0.2684572639676848,0.2713706668829988,0.27129773603231516,0.26894,,,False,False,False,False,False,,,2020-02-20:21-12-00
1582233300,0.26868,0.26922,0.26868,0.26904,300080.3,1582233479999,0.26904,True,0.2682023872231858,0.2682903331170011,0.27132661277681425,0.2713706668829988,0.26867,,,False,False,False,False,False,,,2020-02-20:21-15-00
1582233480,0.26901,0.26943,0.26884,0.26918,104202.0,1582233659999,0.26918,True,0.26814163504196853,0.2682023872231858,0.27131636495803146,0.27132661277681425,0.26904,,,False,False,False,False,False,,,2020-02-20:21-18-00
1582233660,0.26907,0.27015,0.26906,0.26982,283967.5,1582233839999,0.26982,True,0.268156607480784,0.26814163504196853,0.27132739251921606,0.27131636495803146,0.26918,,,False,False,False,False,False,,,2020-02-20:21-21-00
1582233840,0.2697,0.27059,0.26968,0.27059,145197.2,1582234019999,0.27059,True,0.2682098784625499,0.268156607480784,0.27142012153745015,0.27132739251921606,0.26982,,,False,False,False,False,False,,,2020-02-20:21-24-00
1582234020,0.27056,0.27059,0.27016,0.2703,116467.4,1582234199999,0.2703,True,0.268319759333686,0.2682098784625499,0.27144124066631403,0.27142012153745015,0.27059,,,False,False,False,False,False,,,2020-02-20:21-27-00
1582234200,0.2703,0.2707,0.2703,0.27045,141644.6,1582234379999,0.27045,True,0.26831380083903694,0.268319759333686,0.27147219916096305,0.27144124066631403,0.2703,,,False,False,False,False,False,,,2020-02-20:21-30-00
1582234380,0.2705,0.27153,0.27048,0.27077,879584.4,1582234559999,0.27077,True,0.2683632038814156,0.26831380083903694,0.2715707961185844,0.27147219916096305,0.27045,,,False,False,False,False,False,,,2020-02-20:21-33-00
1582234560,0.27077,0.27087,0.27051,0.27059,138356.0,1582234739999,0.27059,True,0.2683983281785164,0.2683632038814156,0.27163667182148354,0.2715707961185844,0.27077,,,False,False,False,False,False,,,2020-02-20:21-36-00
1582234740,0.27053,0.27072,0.27,0.27061,219350.5,1582234919999,0.27061,True,0.2683942684079199,0.2683983281785164,0.27168373159208015,0.27163667182148354,0.27059,,,False,False,False,False,False,,,2020-02-20:21-39-00
1582234920,0.27059,0.27073,0.27035,0.2706,66051.4,1582235099999,0.2706,True,0.26839016696032714,0.2683942684079199,0.27171983303967295,0.27168373159208015,0.27061,,,False,False,False,False,False,,,2020-02-20:21-42-00
1582235100,0.27062,0.27159,0.27059,0.27148,198288.3,1582235279999,0.27148,True,0.2683110422493925,0.26839016696032714,0.2719349577506075,0.27171983303967295,0.2706,,,False,False,False,False,False,,,2020-02-20:21-45-00
1582235280,0.27156,0.27156,0.27036,0.27117,289410.1,1582235459999,0.27117,True,0.26827849910280754,0.2683110422493925,0.2720235008971924,0.2719349577506075,0.27148,,,False,False,False,False,False,,,2020-02-20:21-48-00
1582235460,0.27117,0.27139,0.27106,0.27136,167532.2,1582235639999,0.27136,True,0.2682834617907996,0.26827849910280754,0.27201453820920035,0.2720235008971924,0.27117,,,False,False,False,False,False,,,2020-02-20:21-51-00
1582235640,0.27127,0.27229,0.27124,0.2722,367128.7,1582235819999,0.2722,True,0.2681080500411322,0.2682834617907996,0.27236294995886784,0.27201453820920035,0.27136,,,False,False,False,False,False,,,2020-02-20:21-54-00
1582235820,0.27225,0.27248,0.27193,0.27206,290474.6,1582235999999,0.27206,True,0.26801324095456114,0.2681080500411322,0.2726437590454389,0.27236294995886784,0.2722,,,False,False,False,False,False,,,2020-02-20:21-57-00
1582236000,0.27207,0.27303,0.27194,0.273,385123.1,1582236179999,0.273,True,0.2677987502550329,0.26801324095456114,0.27314124974496706,0.2726437590454389,0.27206,,,False,False,False,False,False,,,2020-02-20:22-00-00
1582236180,0.27298,0.273,0.27219,0.27261,299658.7,1582236359999,0.27261,True,0.2678669902484891,0.2677987502550329,0.2734210097515109,0.27314124974496706,0.273,,,False,False,False,False,False,,,2020-02-20:22-03-00
1582236360,0.2727,0.2737,0.27264,0.27346,361976.6,1582236539999,0.27346,True,0.2678098582652557,0.2678669902484891,0.2738801417347443,0.2734210097515109,0.27261,,,False,False,False,False,False,,,2020-02-20:22-06-00
1582236540,0.27359,0.27379,0.27321,0.27373,192437.4,1582236719999,0.27373,True,0.26789855186365397,0.2678098582652557,0.27427044813634605,0.2738801417347443,0.27346,,,False,False,False,False,False,,,2020-02-20:22-09-00
1582236720,0.27377,0.27456,0.27376,0.27454,503833.0,1582236899999,0.27454,True,0.26801483999191433,0.26789855186365397,0.2747411600080857,0.27427044813634605,0.27373,,,False,False,False,False,False,,,2020-02-20:22-12-00
1582236900,0.27451,0.27485,0.27447,0.2748,156018.5,1582237079999,0.2748,True,0.2681271347637998,0.26801483999191433,0.27520486523620025,0.2747411600080857,0.27454,,,False,False,False,False,False,,,2020-02-20:22-15-00
1582237080,0.2748,0.27485,0.27401,0.27404,333245.8,1582237259999,0.27404,True,0.26843520879873495,0.2681271347637998,0.2753827912012651,0.27520486523620025,0.2748,,,False,False,False,False,False,,,2020-02-20:22-18-00
1582237260,0.27403,0.27422,0.27344,0.27355,365310.9,1582237439999,0.27355,True,0.26871301021768185,0.26843520879873495,0.27547798978231813,0.2753827912012651,0.27404,,,False,False,False,False,False,,,2020-02-20:22-21-00
1582237440,0.27353,0.2736,0.27302,0.27318,156802.7,1582237619999,0.27318,True,0.26889872365098955,0.26871301021768185,0.27555127634901044,0.27547798978231813,0.27355,,,False,False,False,False,False,,,2020-02-20:22-24-00
1582237620,0.27303,0.27317,0.27253,0.27305,239564.4,1582237799999,0.27305,True,0.2691743990311651,0.26889872365098955,0.27555060096883494,0.27555127634901044,0.27318,,,False,False,False,False,False,,,2020-02-20:22-27-00
1582237800,0.27305,0.27305,0.27285,0.27294,50055.0,1582237979999,0.27294,True,0.26945339590750766,0.2691743990311651,0.2755206040924923,0.27555060096883494,0.27305,,,False,False,False,False,False,,,2020-02-20:22-30-00
1582237980,0.27294,0.27305,0.27181,0.27283,438775.2,1582238159999,0.27283,True,0.26969207301679526,0.26945339590750766,0.27548792698320473,0.2755206040924923,0.27294,,,False,False,False,False,False,,,2020-02-20:22-33-00
1582238160,0.27289,0.27289,0.2718,0.27222,182563.6,1582238339999,0.27222,True,0.26996206217131935,0.26969207301679526,0.2753809378286808,0.27548792698320473,0.27283,,,False,False,False,False,False,,,2020-02-20:22-36-00
1582238340,0.27221,0.27349,0.27203,0.27276,357254.8,1582238519999,0.27276,True,0.27029748332466086,0.26996206217131935,0.27526051667533913,0.2753809378286808,0.27222,,,False,False,False,False,False,,,2020-02-20:22-39-00
1582238520,0.27275,0.27275,0.27204,0.2721,95795.7,1582238699999,0.2721,True,0.27061921650713405,0.27029748332466086,0.27508878349286603,0.27526051667533913,0.27276,,,False,False,False,False,False,,,2020-02-20:22-42-00
1582238700,0.27206,0.27294,0.27206,0.27292,135465.5,1582238879999,0.27292,True,0.27081208352577824,0.27061921650713405,0.27503991647422177,0.27508878349286603,0.2721,,,False,False,False,False,False,,,2020-02-20:22-45-00
1582238880,0.27284,0.27321,0.27284,0.27293,101101.9,1582239059999,0.27293,True,0.2711134511161282,0.27081208352577824,0.27491454888387173,0.27503991647422177,0.27292,,,False,False,False,False,False,,,2020-02-20:22-48-00
1582239060,0.27291,0.273,0.27278,0.2729,69770.4,1582239239999,0.2729,True,0.27139968033477224,0.2711134511161282,0.2747823196652278,0.27491454888387173,0.27293,,,False,False,False,False,False,,,2020-02-20:22-51-00
1582239240,0.2729,0.273,0.27283,0.27298,47071.8,1582239419999,0.27298,True,0.27150341046972926,0.27139968033477224,0.2747565895302707,0.2747823196652278,0.2729,,,False,False,False,False,False,,,2020-02-20:22-54-00
1582239420,0.2731,0.27353,0.27305,0.27324,95423.7,1582239599999,0.27324,True,0.2716633023202527,0.27150341046972926,0.2747146976797473,0.2747565895302707,0.27298,,,False,False,False,False,False,,,2020-02-20:22-57-00
1582239600,0.27319,0.27321,0.27247,0.27273,248459.7,1582239779999,0.27273,True,0.2716350240256706,0.2716633023202527,0.27471597597432945,0.2747146976797473,0.27324,,,False,False,False,False,False,,,2020-02-20:23-00-00
1582239780,0.27273,0.27296,0.27249,0.27267,86702.5,1582239959999,0.27267,True,0.27164356617488367,0.2716350240256706,0.2747134338251163,0.27471597597432945,0.27273,,,False,False,False,False,False,,,2020-02-20:23-03-00
1582239960,0.27266,0.27312,0.27217,0.27257,314977.3,1582240139999,0.27257,True,0.2715775541255841,0.27164356617488367,0.2746904458744159,0.2747134338251163,0.27267,,,False,False,False,False,False,,,2020-02-20:23-06-00
1582240140,0.27257,0.273,0.27257,0.27291,113623.3,1582240319999,0.27291,True,0.2715656008413037,0.2715775541255841,0.27462039915869635,0.2746904458744159,0.27257,,,False,False,False,False,False,,,2020-02-20:23-09-00
1582240320,0.27286,0.27286,0.27245,0.27252,81802.2,1582240499999,0.27252,True,0.2716458887713171,0.2715656008413037,0.2743381112286829,0.27462039915869635,0.27291,,,False,False,False,False,False,,,2020-02-20:23-12-00
1582240500,0.27252,0.27341,0.27252,0.27326,293611.2,1582240679999,0.27326,True,0.27194802846474875,0.2716458887713171,0.2738819715352513,0.2743381112286829,0.27252,,,False,False,False,False,False,,,2020-02-20:23-15-00
1582240680,0.27328,0.27349,0.27293,0.2731,378572.4,1582240859999,0.2731,True,0.27209492623897447,0.27194802846474875,0.27364107376102553,0.2738819715352513,0.27326,,,False,False,False,False,False,,,2020-02-20:23-18-00
1582240860,0.27305,0.27334,0.2726,0.27263,213248.0,1582241039999,0.27263,True,0.2721303306859589,0.27209492623897447,0.27351366931404114,0.27364107376102553,0.2731,,,False,False,False,False,False,,,2020-02-20:23-21-00
1582241040,0.27266,0.2735,0.27266,0.27342,165989.1,1582241219999,0.27342,True,0.27210028918504214,0.2721303306859589,0.2735677108149579,0.27351366931404114,0.27263,,,False,False,False,False,False,,,2020-02-20:23-24-00
1582241220,0.27348,0.2735,0.27299,0.27299,133310.7,1582241399999,0.27299,True,0.27210135603888874,0.27210028918504214,0.27356064396111124,0.2735677108149579,0.27342,,,False,False,False,False,False,,,2020-02-20:23-27-00
1582241400,0.27297,0.27312,0.27197,0.27198,231769.0,1582241579999,0.27198,True,0.27194121571053737,0.27210135603888874,0.27362478428946263,0.27356064396111124,0.27299,,,False,False,False,False,False,,,2020-02-20:23-30-00
1582241580,0.27198,0.27261,0.27188,0.27194,344054.6,1582241759999,0.27194,True,0.2717974858409747,0.27194121571053737,0.2736795141590253,0.27362478428946263,0.27198,,,False,False,False,False,False,,,2020-02-20:23-33-00
1582241760,0.27197,0.27245,0.2712,0.27138,440079.8,1582241939999,0.27138,True,0.2715593069875848,0.2717974858409747,0.2738336930124152,0.2736795141590253,0.27194,,,False,False,False,True,False,,,2020-02-20:23-36-00
1582241940,0.27131,0.27186,0.27069,0.27096,502789.4,1582242119999,0.27096,True,0.2711758098702074,0.2715593069875848,0.27403719012979255,0.2738336930124152,0.27138,,,False,False,False,False,False,,,2020-02-20:23-39-00
1582242120,0.27088,0.27139,0.2707,0.27133,461800.7,1582242299999,0.27133,True,0.27101810715209534,0.2711758098702074,0.2741178928479046,0.27403719012979255,0.27096,,,True,False,False,False,False,,,2020-02-20:23-42-00
1582242300,0.27132,0.27132,0.27053,0.27097,420720.5,1582242479999,0.27097,True,0.2707400273976494,0.27101810715209534,0.2742009726023505,0.2741178928479046,0.27133,,,False,False,False,False,False,,,2020-02-20:23-45-00
1582242480,0.27106,0.27211,0.27075,0.27168,555778.5,1582242659999,0.27168,True,0.2706520648531378,0.2707400273976494,0.27416393514686216,0.2742009726023505,0.27097,,,False,False,False,False,False,,,2020-02-20:23-48-00
1582242660,0.27174,0.27198,0.2712,0.27132,237337.9,1582242839999,0.27132,True,0.2705125838279772,0.2706520648531378,0.27414541617202276,0.27416393514686216,0.27168,,,False,False,False,False,False,,,2020-02-20:23-51-00
1582242840,0.27123,0.2715,0.271,0.27124,68270.5,1582243019999,0.27124,True,0.2703816483020714,0.2705125838279772,0.27410235169792857,0.27414541617202276,0.27132,,,False,False,False,False,False,,,2020-02-20:23-54-00
1582243020,0.27123,0.27147,0.2707,0.2709,207889.7,1582243199999,0.2709,True,0.2702272630451019,0.2703816483020714,0.2740227369548981,0.27410235169792857,0.27124,,,False,False,False,False,False,,,2020-02-20:23-57-00
1582243200,0.27094,0.27137,0.27023,0.27037,398941.5,1582243379999,0.27037,True,0.269946514477123,0.2702272630451019,0.274067485522877,0.2740227369548981,0.2709,,,False,False,False,False,False,,,2020-02-21:00-00-00
1582243380,0.27037,0.27075,0.27016,0.27023,296139.6,1582243559999,0.27023,True,0.26967461144818705,0.269946514477123,0.27409538855181304,0.274067485522877,0.27037,,,False,False,False,False,False,,,2020-02-21:00-03-00
1582243560,0.27027,0.2703,0.26842,0.2689,1408121.3,1582243739999,0.2689,True,0.2690670482833261,0.26967461144818705,0.27433595171667385,0.27409538855181304,0.27023,,,False,False,False,True,False,,,2020-02-21:00-06-00
1582243740,0.26907,0.26939,0.26846,0.26881,1131693.6,1582243919999,0.26881,True,0.26857363275233276,0.2690670482833261,0.2744193672476672,0.27433595171667385,0.2689,,,True,False,False,False,False,,,2020-02-21:00-09-00
1582243920,0.2689,0.27007,0.26888,0.26951,453677.1,1582244099999,0.26951,True,0.2683144952977134,0.26857363275233276,0.27437750470228656,0.2744193672476672,0.26881,,,False,False,False,False,False,,,2020-02-21:00-12-00
1582244100,0.26942,0.27025,0.26931,0.27,195940.7,1582244279999,0.27,True,0.26825730326418035,0.2683144952977134,0.27410869673581967,0.27437750470228656,0.26951,,,False,False,False,False,False,,,2020-02-21:00-15-00
1582244280,0.26999,0.27043,0.26965,0.2697,166242.3,1582244459999,0.2697,True,0.26818165329039595,0.26825730326418035,0.27384434670960406,0.27410869673581967,0.27,,,False,False,False,False,False,,,2020-02-21:00-18-00
1582244460,0.26968,0.27026,0.2695,0.26988,237359.8,1582244639999,0.26988,True,0.26812514354537714,0.26818165329039595,0.27362585645462284,0.27384434670960406,0.2697,,,False,False,False,False,False,,,2020-02-21:00-21-00
1582244640,0.26994,0.27033,0.26971,0.26971,170862.7,1582244819999,0.26971,True,0.2682345520571624,0.26812514354537714,0.27314544794283757,0.27362585645462284,0.26988,,,False,False,False,False,False,,,2020-02-21:00-24-00
1582244820,0.26967,0.26999,0.26936,0.26958,163307.1,1582244999999,0.26958,True,0.2683281240789209,0.2682345520571624,0.2727108759210791,0.27314544794283757,0.26971,,,False,False,False,False,False,,,2020-02-21:00-27-00
1582245000,0.26951,0.26952,0.26869,0.26916,414015.3,1582245179999,0.26916,True,0.26822870395211895,0.2683281240789209,0.2725282960478811,0.2727108759210791,0.26958,,,False,False,False,False,False,,,2020-02-21:00-30-00
1582245180,0.26913,0.26925,0.26847,0.2691,301825.4,1582245359999,0.2691,True,0.26816228411261395,0.26822870395211895,0.27231071588738615,0.2725282960478811,0.26916,,,False,False,False,False,False,,,2020-02-21:00-33-00
1582245360,0.26905,0.26943,0.26847,0.26913,410165.3,1582245539999,0.26913,True,0.26807134309735287,0.26816228411261395,0.2721766569026471,0.27231071588738615,0.2691,,,False,False,False,False,False,,,2020-02-21:00-36-00
1582245540,0.26905,0.27025,0.269,0.27001,310162.5,1582245719999,0.27001,True,0.26807149520013424,0.26807134309735287,0.27208150479986576,0.2721766569026471,0.26913,,,False,False,False,False,False,,,2020-02-21:00-39-00
1582245720,0.26994,0.2703,0.26973,0.27003,170698.9,1582245899999,0.27003,True,0.26811870654917536,0.26807149520013424,0.2719042934508247,0.27208150479986576,0.27001,,,False,False,False,False,False,,,2020-02-21:00-42-00
1582245900,0.2701,0.27056,0.2701,0.27056,117545.5,1582246079999,0.27056,True,0.26814248240203536,0.26811870654917536,0.2718395175979646,0.2719042934508247,0.27003,,,False,False,False,False,False,,,2020-02-21:00-45-00
1582246080,0.27056,0.27075,0.2702,0.27075,175993.8,1582246259999,0.27075,True,0.26827016200321296,0.26814248240203536,0.271618837996787,0.2718395175979646,0.27056,,,False,False,False,False,False,,,2020-02-21:00-48-00
1582246260,0.27074,0.27117,0.27051,0.27068,262523.9,1582246439999,0.27068,True,0.26835024499921273,0.26827016200321296,0.27147475500078727,0.271618837996787,0.27075,,,False,False,False,False,False,,,2020-02-21:00-51-00
1582246440,0.27066,0.27069,0.27025,0.27044,167381.5,1582246619999,0.27044,True,0.26844433380256894,0.26835024499921273,0.2713006661974311,0.27147475500078727,0.27068,,,False,False,False,False,False,,,2020-02-21:00-54-00
1582246620,0.27047,0.27082,0.27041,0.27071,195047.7,1582246799999,0.27071,True,0.2684682040686951,0.26844433380256894,0.27125779593130495,0.2713006661974311,0.27044,,,False,False,False,False,False,,,2020-02-21:00-57-00
1582246800,0.27059,0.27059,0.2699,0.26996,115267.5,1582246979999,0.26996,True,0.26847219646155146,0.2684682040686951,0.2712128035384486,0.27125779593130495,0.27071,,,False,False,False,False,False,,,2020-02-21:01-00-00
1582246980,0.26996,0.27035,0.26962,0.26991,259650.5,1582247159999,0.26991,True,0.26847082070625655,0.26847219646155146,0.2711821792937434,0.2712128035384486,0.26996,,,False,False,False,False,False,,,2020-02-21:01-03-00
1582247160,0.26987,0.2699,0.26954,0.2697,133197.4,1582247339999,0.2697,True,0.2685989876539123,0.26847082070625655,0.2711340123460877,0.2711821792937434,0.26991,,,False,False,False,False,False,,,2020-02-21:01-06-00
1582247340,0.26966,0.26992,0.26942,0.26981,88293.1,1582247519999,0.26981,True,0.26877677457364296,0.2685989876539123,0.27105622542635704,0.2711340123460877,0.2697,,,False,False,False,False,False,,,2020-02-21:01-09-00
1582247520,0.2698,0.26995,0.26958,0.26995,87746.4,1582247699999,0.26995,True,0.2688191234112307,0.26877677457364296,0.27105787658876923,0.27105622542635704,0.26981,,,False,False,False,False,False,,,2020-02-21:01-12-00
1582247700,0.26995,0.27046,0.26989,0.27028,198424.7,1582247879999,0.27028,True,0.26882032806628814,0.2688191234112307,0.27108467193371183,0.27105787658876923,0.26995,,,False,False,False,False,False,,,2020-02-21:01-15-00
1582247880,0.27027,0.2707,0.27018,0.27032,309968.5,1582248059999,0.27032,True,0.26884526081270904,0.26882032806628814,0.27112173918729093,0.27108467193371183,0.27028,,,False,False,False,False,False,,,2020-02-21:01-18-00
1582248060,0.27032,0.27067,0.26998,0.27002,343651.1,1582248239999,0.27002,True,0.26885346515995123,0.26884526081270904,0.2711275348400488,0.27112173918729093,0.27032,,,False,False,False,False,False,,,2020-02-21:01-21-00
1582248240,0.26999,0.27087,0.26996,0.2708,724754.8,1582248419999,0.2708,True,0.2688493207160844,0.26885346515995123,0.27124067928391554,0.2711275348400488,0.27002,,,False,False,False,False,False,,,2020-02-21:01-24-00
1582248420,0.2708,0.27194,0.2708,0.27178,579720.1,1582248599999,0.27178,True,0.26870425779340895,0.2688493207160844,0.2716057422065911,0.27124067928391554,0.2708,,,False,True,False,False,False,,,2020-02-21:01-27-00
1582248600,0.2718,0.27243,0.27167,0.2722,440980.4,1582248779999,0.2722,True,0.2686257157319522,0.26870425779340895,0.2719882842680477,0.2716057422065911,0.27178,,,False,False,False,False,False,,,2020-02-21:01-30-00
1582248780,0.2722,0.27319,0.27178,0.27281,555958.3,1582248959999,0.27281,True,0.268513499017816,0.2686257157319522,0.2724715009821839,0.2719882842680477,0.2722,,,False,False,False,False,False,,,2020-02-21:01-33-00
1582248960,0.27284,0.2736,0.27269,0.27327,751437.0,1582249139999,0.27327,True,0.2684105611350486,0.268513499017816,0.2729884388649514,0.2724715009821839,0.27281,,,False,False,False,False,False,,,2020-02-21:01-36-00
1582249140,0.27327,0.27327,0.2726,0.27315,279487.4,1582249319999,0.27315,True,0.2682930236011453,0.2684105611350486,0.2734199763988547,0.2729884388649514,0.27327,,,False,False,True,False,False,,,2020-02-21:01-39-00
1582249320,0.27326,0.27393,0.27315,0.27368,399418.4,1582249499999,0.27368,True,0.2681540086811248,0.2682930236011453,0.2739239913188751,0.2734199763988547,0.27315,,,False,False,False,False,False,,,2020-02-21:01-42-00
1582249500,0.27364,0.27376,0.27302,0.27338,369972.1,1582249679999,0.27338,True,0.2680805078480524,0.2681540086811248,0.2742794921519477,0.2739239913188751,0.27368,,,False,False,False,False,False,,,2020-02-21:01-45-00
1582249680,0.27332,0.27337,0.2728,0.27297,453110.6,1582249859999,0.27297,True,0.2680753737919365,0.2680805078480524,0.2745066262080636,0.2742794921519477,0.27338,,,False,False,False,False,False,,,2020-02-21:01-48-00
1582249860,0.27304,0.27372,0.27268,0.27364,340840.9,1582250039999,0.27364,True,0.26803531160210203,0.2680753737919365,0.27484268839789794,0.2745066262080636,0.27297,,,False,False,False,False,False,,,2020-02-21:01-51-00
1582250040,0.27366,0.27437,0.27362,0.27416,442009.2,1582250219999,0.27416,True,0.2680061014728256,0.26803531160210203,0.2752438985271744,0.27484268839789794,0.27364,,,False,False,False,False,False,,,2020-02-21:01-54-00
1582250220,0.27415,0.27441,0.27378,0.2743,377507.7,1582250399999,0.2743,True,0.26798387201137236,0.2680061014728256,0.27562512798862765,0.2752438985271744,0.27416,,,False,False,False,False,False,,,2020-02-21:01-57-00
1582250400,0.2743,0.27446,0.27393,0.27435,419141.3,1582250579999,0.27435,True,0.2681308914271517,0.26798387201137236,0.2759171085728483,0.27562512798862765,0.2743,,,False,False,False,False,False,,,2020-02-21:02-00-00
1582250580,0.27441,0.27635,0.27426,0.27556,1344496.4,1582250759999,0.27556,True,0.26820050540094303,0.2681308914271517,0.276412494599057,0.2759171085728483,0.27435,,,False,False,False,False,False,,,2020-02-21:02-03-00
1582250760,0.27556,0.27562,0.27442,0.27464,527560.7,1582250939999,0.27464,True,0.26853109474350423,0.26820050540094303,0.2765759052564958,0.276412494599057,0.27556,,,False,False,False,False,False,,,2020-02-21:02-06-00
1582250940,0.2746,0.27496,0.27413,0.27487,350870.2,1582251119999,0.27487,True,0.26889885973412536,0.26853109474350423,0.27671414026587465,0.2765759052564958,0.27464,,,False,False,False,False,False,,,2020-02-21:02-09-00
1582251120,0.27487,0.27523,0.27463,0.27494,393030.2,1582251299999,0.27494,True,0.2693162014145164,0.26889885973412536,0.27679579858548364,0.27671414026587465,0.27487,,,False,False,False,False,False,,,2020-02-21:02-12-00
1582251300,0.27486,0.27624,0.27482,0.27624,573922.7,1582251479999,0.27624,True,0.2695910889380713,0.2693162014145164,0.27711691106192865,0.27679579858548364,0.27494,,,False,False,False,False,False,,,2020-02-21:02-15-00
1582251480,0.27624,0.27643,0.27491,0.27526,475465.9,1582251659999,0.27526,True,0.27008491077900676,0.2695910889380713,0.2771170892209933,0.27711691106192865,0.27624,,,False,False,False,False,False,,,2020-02-21:02-18-00
1582251660,0.27526,0.2763,0.27525,0.27627,283630.9,1582251839999,0.27627,True,0.2706981257064712,0.27008491077900676,0.2771288742935287,0.2771170892209933,0.27526,,,False,False,False,False,False,,,2020-02-21:02-21-00
1582251840,0.2763,0.27679,0.27589,0.27666,626401.7,1582252019999,0.27666,True,0.27115434475370515,0.2706981257064712,0.2772586552462949,0.2771288742935287,0.27627,,,False,False,False,False,False,,,2020-02-21:02-24-00
1582252020,0.27665,0.27755,0.2765,0.27735,984228.8,1582252199999,0.27735,True,0.2713287873408172,0.27115434475370515,0.27764121265918273,0.2772586552462949,0.27666,,,False,False,False,False,False,,,2020-02-21:02-27-00
1582252200,0.27727,0.27767,0.2763,0.27675,541832.5,1582252379999,0.27675,True,0.27160383175017255,0.2713287873408172,0.2778211682498275,0.27764121265918273,0.27735,,,False,False,False,False,False,,,2020-02-21:02-30-00
1582252380,0.27672,0.27718,0.27642,0.27678,462725.5,1582252559999,0.27678,True,0.27180799482598156,0.27160383175017255,0.2780140051740185,0.2778211682498275,0.27675,,,False,False,False,False,False,,,2020-02-21:02-33-00
1582252560,0.27676,0.27688,0.27556,0.27557,260612.6,1582252739999,0.27557,True,0.2720324600954747,0.27180799482598156,0.27801953990452527,0.2780140051740185,0.27678,,,False,False,False,False,False,,,2020-02-21:02-36-00
1582252740,0.27562,0.27685,0.27562,0.27606,549279.4,1582252919999,0.27606,True,0.27230772498308875,0.2720324600954747,0.2780352750169113,0.27801953990452527,0.27557,,,False,False,False,False,False,,,2020-02-21:02-39-00
1582252920,0.27615,0.27684,0.27613,0.27649,429066.9,1582253099999,0.27649,True,0.2724891999645769,0.27230772498308875,0.2781348000354231,0.2780352750169113,0.27606,,,False,False,False,False,False,,,2020-02-21:02-42-00
1582253100,0.27646,0.27727,0.27639,0.27695,313486.6,1582253279999,0.27695,True,0.2727478671723169,0.2724891999645769,0.278233132827683,0.2781348000354231,0.27649,,,False,False,False,False,False,,,2020-02-21:02-45-00
1582253280,0.27697,0.27697,0.27601,0.27608,450520.3,1582253459999,0.27608,True,0.27323649997717686,0.2727478671723169,0.27805550002282303,0.278233132827683,0.27695,,,False,False,False,False,False,,,2020-02-21:02-48-00
1582253460,0.27608,0.27655,0.27594,0.27595,371504.1,1582253639999,0.27595,True,0.27359465737823796,0.27323649997717686,0.277928342621762,0.27805550002282303,0.27608,,,False,False,False,False,False,,,2020-02-21:02-51-00
1582253640,0.27597,0.27599,0.27477,0.27494,563204.0,1582253819999,0.27494,True,0.2737542175836448,0.27359465737823796,0.2778467824163552,0.277928342621762,0.27595,,,False,False,False,False,False,,,2020-02-21:02-54-00
1582253820,0.27501,0.27604,0.27501,0.27554,515354.6,1582253999999,0.27554,True,0.27396793825978555,0.2737542175836448,0.2777570617402145,0.2778467824163552,0.27494,,,False,False,False,False,False,,,2020-02-21:02-57-00
1582254000,0.27554,0.27607,0.27541,0.27586,190441.9,1582254179999,0.27586,True,0.27421924276292886,0.27396793825978555,0.27765675723707106,0.2777570617402145,0.27554,,,False,False,False,False,False,,,2020-02-21:03-00-00
1582254180,0.27585,0.27647,0.27572,0.27587,881088.0,1582254359999,0.27587,True,0.27424578639769887,0.27421924276292886,0.27766121360230117,0.27765675723707106,0.27586,,,False,False,False,False,False,,,2020-02-21:03-03-00
1582254360,0.27583,0.27593,0.27409,0.27409,752001.5,1582254539999,0.27409,True,0.27408902986959927,0.27424578639769887,0.27776297013040074,0.27766121360230117,0.27587,,,False,False,False,False,False,,,2020-02-21:03-06-00
1582254540,0.27411,0.27499,0.27406,0.27458,841627.6,1582254719999,0.27458,True,0.2740253418816323,0.27408902986959927,0.27779765811836776,0.27776297013040074,0.27409,,,False,False,False,False,False,,,2020-02-21:03-09-00
1582254720,0.27451,0.27496,0.27439,0.27474,369701.6,1582254899999,0.27474,True,0.2739856638516082,0.2740253418816323,0.2778173361483917,0.27779765811836776,0.27458,,,False,False,False,False,False,,,2020-02-21:03-12-00
1582254900,0.27472,0.27506,0.27398,0.27486,422834.4,1582255079999,0.27486,True,0.27385719129311786,0.2739856638516082,0.2778078087068822,0.2778173361483917,0.27474,,,False,False,False,False,False,,,2020-02-21:03-15-00
