BT_desc,startdate,enddate,starting bal,ending bal,roi %,avgroipertrade,annualized Sharpe,wins%,losses%,n scalps,wins(max/min/avg),losses(MAX/min/avg),price chg,vola
ETCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-02-26 10:33:00,2020-02-26 11:15:00,10000,10069.310664605873,0.7%,0.0039,nan,1.00,0.00,1,0.0077/0/0.0038,0/0/0.0,-5.13%,0.094
LINKUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2021-03-07 00:00:00,2021-04-04 21:54:00,10000,9884.599619062066,-1.2%,-0.0000,0.29,0.67,0.33,12,0.0287/0/0.0087,-0.0348/0/-0.0158,29.35%,0.063
LINKUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2021-02-15 15:00:00,2021-03-04 23:21:00,10000,10396.680766398258,4.0%,0.0064,5.41,0.83,0.17,6,0.0239/0/0.0118,-0.0259/0/-0.013,-3.85%,0.11
LINKUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2021-01-05 18:18:00,2021-01-31 14:24:00,10000,9836.602033535428,-1.6%,-0.0020,-6.52,0.40,0.60,5,0.0165/0/0.0089,-0.0257/0/-0.0096,136.94%,0.263
LINKUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-12-13 13:30:00,2020-12-17 00:00:00,10000,10353.53917041701,3.5%,0.0122,10.47,1.00,0.00,2,0.0246/0/0.0122,0/0/0.0,-6.9%,0.053
LINKUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-07-01 03:33:00,2020-11-24 04:12:00,10000,9616.260143869864,-3.8%,-0.0010,-1.71,0.68,0.32,19,0.0446/0/0.0084,-0.0542/0/-0.0196,184.98%,0.291
LINKUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-05-11 01:24:00,2020-06-25 19:15:00,10000,10263.159891823047,2.6%,0.0028,4.56,0.67,0.33,12,0.0197/0/0.0067,-0.0145/0/-0.0048,22.38%,0.076
LINKUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-03-12 05:18:00,2020-04-22 18:39:00,10000,9780.634624176995,-2.2%,-0.0010,-1.13,0.70,0.30,10,0.0371/0/0.0107,-0.0558/0/-0.0242,-21.49%,0.274
LINKUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-03-02 18:39:00,2020-03-02 19:24:00,10000,10088.682236376504,0.9%,0.0049,nan,1.00,0.00,1,0.0097/0/0.0048,0/0/0.0,4.45%,0.065
XLMUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2021-03-09 04:15:00,2021-04-02 00:03:00,10000,10182.410152834962,1.8%,0.0052,6.78,1.00,0.00,3,0.0156/0/0.0052,0/0/0.0,34.06%,0.075
XLMUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2021-02-15 19:00:00,2021-02-24 23:33:00,10000,9119.645714851873,-8.8%,-0.0219,-7.44,0.33,0.67,3,0.0061/0/0.0031,-0.0485/0/-0.0312,-4.33%,0.116
XLMUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-12-30 08:15:00,2021-02-01 00:06:00,10000,10862.89936202428,8.6%,0.0126,13.58,1.00,0.00,6,0.0252/0/0.0126,0/0/0.0,173.87%,0.294
XLMUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-12-11 12:03:00,2020-12-18 19:30:00,10000,10430.191350022524,4.3%,0.0093,6.56,0.50,0.50,4,0.0339/0/0.0197,-0.0097/0/-0.0043,-10.41%,0.065
XLMUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-07-16 02:24:00,2020-11-20 16:57:00,10000,9309.565627117065,-6.9%,-0.0024,-3.02,0.52,0.48,21,0.0097/0/0.0048,-0.0614/0/-0.01,200.82%,0.249
XLMUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-05-05 02:39:00,2020-06-16 19:30:00,10000,9888.93332321986,-1.1%,-0.0002,-0.39,0.55,0.45,11,0.0122/0/0.005,-0.0127/0/-0.0061,7.73%,0.067
XLMUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-03-12 05:36:00,2020-04-22 05:33:00,10000,8824.513464993157,-11.8%,-0.0085,-5.26,0.58,0.42,12,0.0149/0/0.0066,-0.0697/0/-0.0273,-5.61%,0.143
XLMUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-03-01 15:45:00,2020-03-02 21:06:00,10000,10115.743642513084,1.2%,0.0044,13.51,0.50,0.50,2,0.0161/0/0.008,-0.0028/0/-0.0014,-17.78%,0.092
XLMUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-02-14 19:09:00,2020-02-18 22:27:00,10000,10006.229693072584,0.1%,0.0008,7.14,1.00,0.00,2,0.002/0/0.0008,0/0/0.0,0.87%,0.075
ADAUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2021-03-08 17:51:00,2021-03-08 22:03:00,10000,10033.230791189773,0.3%,0.0021,nan,1.00,0.00,1,0.0041/0/0.002,0/0/0.0,19.45%,0.062
ADAUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2021-02-17 22:45:00,2021-02-26 23:30:00,10000,10036.30384688376,0.4%,0.0018,10.52,0.50,0.50,2,0.0133/0/0.0066,-0.008/0/-0.004,40.21%,0.154
ADAUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2021-01-09 20:15:00,2021-02-08 10:21:00,10000,10146.624213873805,1.5%,0.0043,11.15,1.00,0.00,3,0.007/0/0.0042,0/0/0.0,375.84%,0.379
ADAUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-12-03 11:15:00,2020-12-19 12:36:00,10000,10074.862371219082,0.7%,0.0023,-1.17,0.75,0.25,4,0.0245/0/0.0114,-0.0338/0/-0.0169,-4.01%,0.057
ADAUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-07-25 13:24:00,2020-11-22 18:18:00,10000,10576.771035037262,5.8%,0.0035,1.81,0.75,0.25,20,0.0303/0/0.0096,-0.0387/0/-0.0131,100.82%,0.172
ADAUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-04-29 15:21:00,2020-06-22 16:09:00,10000,10036.572722450901,0.4%,0.0012,-2.55,0.57,0.43,7,0.0164/0/0.0066,-0.0199/0/-0.0058,88.19%,0.233
ADAUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-03-12 05:36:00,2020-04-20 12:48:00,10000,9067.225604214336,-9.3%,-0.0087,-4.22,0.56,0.44,9,0.0135/0/0.0079,-0.06/0/-0.0269,-28.02%,0.176
ADAUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-02-23 07:45:00,2020-02-29 10:06:00,10000,10087.820918412604,0.9%,0.0028,11.92,0.67,0.33,3,0.0166/0/0.0081,-0.013/0/-0.0065,-15.98%,0.096
XMRUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2021-03-07 00:00:00,2021-03-31 00:03:00,10000,9746.136064938853,-2.5%,-0.0014,-1.68,0.70,0.30,10,0.0191/0/0.0065,-0.0625/0/-0.0168,31.05%,0.075
XMRUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2021-02-24 03:33:00,2021-02-24 09:15:00,10000,10174.315837351041,1.7%,0.0091,nan,1.00,0.00,1,0.0182/0/0.0091,0/0/0.0,21.55%,0.114
XMRUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2021-01-01 17:09:00,2021-02-05 16:06:00,10000,8495.371957872718,-15.0%,-0.0201,-7.89,0.67,0.33,6,0.0146/0/0.0097,-0.1722/0/-0.0631,5.3%,0.076
XMRUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-12-05 20:57:00,2020-12-17 07:09:00,10000,9841.80380000122,-1.6%,-0.0024,0.43,0.50,0.50,4,0.0178/0/0.008,-0.0197/0/-0.012,18.46%,0.079
XMRUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-07-02 22:45:00,2020-11-24 02:39:00,10000,9709.17360529634,-2.9%,0.0001,-0.82,0.63,0.37,35,0.0242/0/0.0083,-0.0642/0/-0.0134,90.05%,0.212
XMRUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-04-29 12:36:00,2020-06-24 00:06:00,10000,9825.982497591327,-1.7%,-0.0003,-1.55,0.67,0.33,15,0.0083/0/0.004,-0.0189/0/-0.0081,4.58%,0.039
XMRUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-03-12 04:54:00,2020-04-20 05:57:00,10000,9947.891515685127,-0.5%,0.0005,-0.22,0.78,0.22,9,0.0214/0/0.0095,-0.0659/0/-0.0238,-16.34%,0.169
XMRUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-02-24 22:30:00,2020-03-03 21:27:00,10000,10103.727837873814,1.0%,0.0041,15.73,1.00,0.00,2,0.0095/0/0.0041,0/0/0.0,-15.14%,0.085
XMRUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-02-14 13:21:00,2020-02-14 18:03:00,10000,9994.1238712419,-0.1%,0.0001,nan,1.00,0.00,1,0.0002/0/0.0001,0/0/0.0,-2.1%,0.049
DASHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2021-03-08 01:57:00,2021-03-28 07:39:00,10000,10026.905647286858,0.3%,0.0013,1.49,0.67,0.33,3,0.0136/0/0.0047,-0.0088/0/-0.0044,36.89%,0.085
DASHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2021-02-17 06:03:00,2021-03-04 21:54:00,10000,9832.971497200151,-1.7%,-0.0021,-2.32,0.75,0.25,4,0.0233/0/0.014,-0.0667/0/-0.0334,46.86%,0.201
DASHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-12-31 06:21:00,2021-01-28 17:21:00,10000,10177.818474348554,1.8%,0.0028,1.16,0.75,0.25,8,0.0238/0/0.0096,-0.0347/0/-0.014,31.55%,0.122
DASHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-12-07 08:09:00,2020-12-16 23:39:00,10000,9568.262925924098,-4.3%,-0.0064,-7.27,0.40,0.60,5,0.0151/0/0.0095,-0.0459/0/-0.0168,1.82%,0.06
DASHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-07-13 09:15:00,2020-11-17 08:30:00,10000,9839.61523645656,-1.6%,0.0003,-0.83,0.55,0.45,31,0.0189/0/0.006,-0.0295/0/-0.0066,58.34%,0.135
DASHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-05-21 01:09:00,2020-06-22 15:24:00,10000,9104.470246791356,-9.0%,-0.0095,-7.15,0.38,0.62,8,0.0024/0/0.0012,-0.0628/0/-0.015,-18.2%,0.052
DASHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-03-16 08:54:00,2020-04-20 01:45:00,10000,9729.599880342912,-2.7%,-0.0022,-2.79,0.62,0.38,8,0.018/0/0.0066,-0.0377/0/-0.0148,-10.33%,0.158
DASHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-02-24 11:18:00,2020-03-02 01:15:00,10000,9935.220692633206,-0.6%,-0.0016,-12.59,0.00,1.00,2,0/0/0.0,-0.0039/0/-0.0016,-15.58%,0.091
ZECUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2021-03-10 23:06:00,2021-03-28 23:00:00,10000,10473.89438875854,4.7%,0.0085,8.48,0.80,0.20,5,0.0222/0/0.011,-0.0045/0/-0.0022,61.6%,0.126
ZECUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2021-02-25 01:36:00,2021-03-03 12:36:00,10000,10109.70518887225,1.1%,0.0042,9.39,1.00,0.00,2,0.0082/0/0.0042,0/0/0.0,6.22%,0.155
ZECUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2021-01-08 20:12:00,2021-02-02 11:00:00,10000,9455.672274141485,-5.4%,-0.0103,-6.98,0.25,0.75,4,0.0177/0/0.0088,-0.0385/0/-0.0174,68.32%,0.19
ZECUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-12-10 12:03:00,2020-12-19 16:00:00,10000,10192.529568517813,1.9%,0.0054,3.24,0.67,0.33,3,0.0207/0/0.0105,-0.0096/0/-0.0048,-5.65%,0.056
ZECUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-07-08 15:42:00,2020-11-19 14:30:00,10000,10600.021108011433,6.0%,0.0033,5.23,0.74,0.26,23,0.0237/0/0.0081,-0.026/0/-0.0097,40.72%,0.164
ZECUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-05-08 23:12:00,2020-06-08 02:39:00,10000,9865.369328561077,-1.3%,-0.0019,3.08,0.25,0.75,4,0.0239/0/0.012,-0.0235/0/-0.0084,23.03%,0.09
ZECUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-03-22 21:03:00,2020-04-11 23:03:00,10000,9995.161032732263,-0.0%,0.0008,0.72,0.56,0.44,9,0.0176/0/0.0106,-0.0356/0/-0.0111,-12.49%,0.191
ZECUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-02-18 04:24:00,2020-02-18 04:30:00,10000,10160.708860759492,1.6%,0.0084,nan,1.00,0.00,1,0.0169/0/0.0084,0/0/0.0,-9.18%,0.073
XTZUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2021-03-13 18:12:00,2021-04-01 12:06:00,10000,9885.68159506823,-1.1%,-0.0012,3.93,0.60,0.40,5,0.0056/0/0.0027,-0.0152/0/-0.0061,68.5%,0.124
XTZUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2021-02-15 19:00:00,2021-03-01 15:24:00,10000,9504.386799703356,-5.0%,-0.0061,-5.33,0.67,0.33,6,0.0199/0/0.0119,-0.0619/0/-0.0341,-7.66%,0.142
XTZUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2021-01-05 19:15:00,2021-02-05 14:54:00,10000,10451.41907323682,4.5%,0.0071,5.74,0.67,0.33,6,0.0318/0/0.0105,-0.0032/0/-0.0011,89.63%,0.163
XTZUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-12-06 01:33:00,2020-12-16 21:48:00,10000,9948.453739506687,-0.5%,0.0001,-5.62,0.62,0.38,8,0.0086/0/0.0041,-0.0121/0/-0.0059,-7.08%,0.045
XTZUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-07-05 08:42:00,2020-11-23 11:03:00,10000,10326.87573206388,3.3%,0.0021,1.08,0.62,0.38,24,0.0239/0/0.0099,-0.0326/0/-0.0105,-2.86%,0.227
XTZUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-05-12 10:12:00,2020-06-03 18:48:00,10000,10391.407576753641,3.9%,0.0083,13.50,1.00,0.00,4,0.0136/0/0.0083,0/0/0.0,-13.33%,0.05
XTZUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-03-27 17:00:00,2020-04-20 12:42:00,10000,9680.032399422815,-3.2%,-0.0057,7.23,0.75,0.25,4,0.0052/0/0.0019,-0.0361/0/-0.018,-23.4%,0.219
XTZUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-03-01 08:21:00,2020-03-01 13:06:00,10000,10021.230094959825,0.2%,0.0014,nan,1.00,0.00,1,0.0029/0/0.0014,0/0/0.0,-25.74%,0.119
XTZUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-02-14 16:33:00,2020-02-14 20:00:00,10000,10046.827944572748,0.5%,0.0027,nan,1.00,0.00,1,0.0055/0/0.0028,0/0/0.0,27.07%,0.089
BNBUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2021-03-18 07:27:00,2021-04-05 02:39:00,10000,10214.05780905271,2.1%,0.0042,10.21,0.60,0.40,5,0.016/0/0.0092,-0.0093/0/-0.0038,79.35%,0.142
BNBUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2021-03-01 12:30:00,2021-03-01 14:30:00,10000,10149.795745021835,1.5%,0.0079,nan,1.00,0.00,1,0.0158/0/0.0079,0/0/0.0,93.3%,0.288
BNBUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2021-01-09 14:54:00,2021-01-24 22:24:00,10000,10352.93782818759,3.5%,0.0057,9.13,0.67,0.33,6,0.0259/0/0.012,-0.0137/0/-0.0067,237.97%,0.263
BNBUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-12-12 21:42:00,2020-12-19 17:33:00,10000,10500.385494218697,5.0%,0.0089,12.03,1.00,0.00,5,0.0262/0/0.0089,0/0/0.0,11.21%,0.058
BNBUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-07-06 05:21:00,2020-10-27 00:21:00,10000,10563.692575281659,5.6%,0.0038,4.99,0.82,0.18,17,0.0212/0/0.0062,-0.0084/0/-0.006,89.0%,0.193
BNBUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-05-12 12:51:00,2020-06-22 11:45:00,10000,9724.541805894552,-2.8%,-0.0018,-4.81,0.60,0.40,10,0.0068/0/0.0029,-0.0249/0/-0.0079,-3.12%,0.038
BNBUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-04-02 11:15:00,2020-04-17 19:09:00,10000,10048.34541087769,0.5%,0.0015,5.09,0.60,0.40,5,0.0142/0/0.0081,-0.0122/0/-0.0077,-24.56%,0.188
BNBUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-02-23 08:45:00,2020-03-03 09:45:00,10000,10136.60697532742,1.4%,0.0051,10.47,1.00,0.00,2,0.0121/0/0.0051,0/0/0.0,-11.91%,0.073
BNBUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-40 willrEMA_short_entry:-60,2020-02-18 05:45:00,2020-02-18 18:06:00,10000,10164.272383354351,1.6%,0.0086,nan,1.00,0.00,1,0.0172/0/0.0086,0/0/0.0,-4.8%,0.048
LTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-50 willrEMA_short_entry:-50,2021-03-07 04:24:00,2021-04-03 08:09:00,10000,10202.217077464413,2.0%,0.0016,0.70,0.74,0.26,27,0.0166/0/0.0071,-0.0641/0/-0.0132,21.14%,0.06
LTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-50 willrEMA_short_entry:-50 willr_long_entry:-100 willr_short_entry:0,2021-03-07 04:24:00,2021-04-03 08:09:00,10000,10202.217077464413,2.0%,0.0016,0.70,0.74,0.26,27,0.0166/0/0.0071,-0.0641/0/-0.0132,21.14%,0.06
LTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-50 willrEMA_short_entry:-50 willr_long_entry:-100 willr_short_entry:0,2021-03-07 04:24:00,2021-04-05 23:57:00,10000,10250.490702117944,2.5%,0.0017,1.05,0.76,0.24,29,0.0166/0/0.0068,-0.0641/0/-0.0132,23.21%,0.058
LTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-50 willrEMA_short_entry:-50 willr_long_entry:-100 willr_short_entry:0,2021-03-07 04:24:00,2021-04-05 23:57:00,10000,10250.490702117944,2.5%,0.0017,1.05,0.76,0.24,29,0.0166/0/0.0068,-0.0641/0/-0.0132,23.21%,0.058
LTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-50 willrEMA_short_entry:-50 willr_long_entry:-100 willr_short_entry:0,2021-03-07 04:24:00,2021-04-05 23:57:00,10000,10250.490702117944,2.5%,0.0017,1.05,0.76,0.24,29,0.0166/0/0.0068,-0.0641/0/-0.0132,23.21%,0.058
