datetime,open,high,low,close,volume,end_time,adj_close,completed,bband_20_low,bband_20_low_prev,bband_20_high,bband_20_high_prev,close_prev,willr_ema,willr_ema_prev
1579129740,165.81,166.28,165.68,165.97,1775.6594,1579129919999,165.97,True,164.4651358944226,164.3761026185537,166.99786410557743,166.99189738144636,165.8,-41.60224716400231,-42.3361410198845
1579129920,165.98,166.13,165.42,165.52,788.73475,1579130099999,165.52,True,164.58263177915063,164.4651358944226,166.94836822084937,166.99786410557743,165.97,-41.60224716400231,-42.3361410198845
1579130100,165.55,165.83,165.39,165.74,852.95928,1579130279999,165.74,True,164.66333794279203,164.58263177915063,166.929662057208,166.94836822084937,165.52,-41.60224716400231,-42.3361410198845
1579130280,165.72,165.73,164.79,165.3,2295.416,1579130459999,165.3,True,164.737845754366,164.66333794279203,166.890154245634,166.929662057208,165.74,-41.60224716400231,-42.3361410198845
1579130460,165.27,165.55,164.92,165.29,1526.87874,1579130639999,165.29,True,164.75303293929053,164.737845754366,166.88296706070943,166.890154245634,165.3,-41.60224716400231,-42.3361410198845
1579130640,165.32,165.5,165.24,165.45,578.01952,1579130819999,165.45,True,164.75446036356908,164.75303293929053,166.88253963643098,166.88296706070943,165.29,-41.60224716400231,-42.3361410198845
1579130820,165.45,166.73,165.45,166.41,3687.44482,1579130999999,166.41,True,164.7731623239121,164.75446036356908,166.9538376760879,166.88253963643098,165.45,-41.60224716400231,-42.3361410198845
1579131000,166.4,166.75,166.0,166.12,1172.86331,1579131179999,166.12,True,164.85551670151435,164.7731623239121,166.95648329848567,166.9538376760879,166.41,-41.60224716400231,-42.3361410198845
1579131180,166.09,166.13,165.51,165.62,1044.53071,1579131359999,165.62,True,164.87526660919224,164.85551670151435,166.95073339080778,166.95648329848567,166.12,-41.60224716400231,-42.3361410198845
1579131360,165.61,165.92,165.34,165.53,1008.57438,1579131539999,165.53,True,164.85728070467007,164.87526660919224,166.95471929532994,166.95073339080778,165.62,-41.60224716400231,-42.3361410198845
1579131540,165.53,166.03,165.52,165.92,677.7289,1579131719999,165.92,True,164.85321803502973,164.85728070467007,166.94078196497026,166.95471929532994,165.53,-41.60224716400231,-42.3361410198845
1579131720,166.0,166.21,165.89,166.06,572.09677,1579131899999,166.06,True,164.85464228384723,164.85321803502973,166.9253577161528,166.94078196497026,165.92,-41.60224716400231,-42.3361410198845
1579131900,166.07,166.3,165.76,165.91,1153.47027,1579132079999,165.91,True,164.8509917682513,164.85464228384723,166.91500823174866,166.9253577161528,166.06,-41.60224716400231,-42.3361410198845
1579132080,165.92,166.06,165.78,165.99,262.65454,1579132259999,165.99,True,164.91162004321325,164.8509917682513,166.91337995678674,166.91500823174866,165.91,-41.60224716400231,-42.3361410198845
1579132260,165.96,166.27,165.83,166.04,346.77543,1579132439999,166.04,True,164.91532454103938,164.91162004321325,166.88667545896064,166.91337995678674,165.99,-41.60224716400231,-42.3361410198845
1579132440,166.03,166.55,166.02,166.48,726.21578,1579132619999,166.48,True,164.91639358913926,164.91532454103938,166.88460641086078,166.88667545896064,166.04,-41.60224716400231,-42.3361410198845
1579132620,166.43,166.57,166.31,166.4,595.61884,1579132799999,166.4,True,164.9595832319084,164.91639358913926,166.8094167680916,166.88460641086078,166.48,-41.60224716400231,-42.3361410198845
1579132800,166.4,167.01,166.36,166.9,3113.80114,1579132979999,166.9,True,164.92590122703518,164.9595832319084,166.85909877296484,166.8094167680916,166.4,-41.074872292911294,-41.60224716400231
1579132980,166.9,167.4,166.88,167.36,2697.50643,1579133159999,167.36,True,164.8119553347885,164.92590122703518,167.1690446652115,166.85909877296484,166.9,-41.074872292911294,-41.60224716400231
1579133160,167.31,167.37,167.18,167.29,439.94832,1579133339999,167.29,True,164.72460112265063,164.8119553347885,167.40539887734937,167.1690446652115,167.36,-41.074872292911294,-41.60224716400231
1579133340,167.28,167.28,166.75,166.84,554.41589,1579133519999,166.84,True,164.71453538498997,164.72460112265063,167.50246461501,167.40539887734937,167.29,-41.074872292911294,-41.60224716400231
1579133520,166.84,166.87,166.09,166.36,1554.63482,1579133699999,166.36,True,164.78707375413975,164.71453538498997,167.5139262458603,167.50246461501,166.84,-41.074872292911294,-41.60224716400231
1579133700,166.35,166.4,165.44,165.95,2848.30694,1579133879999,165.95,True,164.81029281100575,164.78707375413975,167.51170718899425,167.5139262458603,166.36,-41.074872292911294,-41.60224716400231
1579133880,165.99,166.09,165.62,165.68,1247.85815,1579134059999,165.68,True,164.88091732349284,164.81029281100575,167.47908267650718,167.51170718899425,165.95,-41.074872292911294,-41.60224716400231
1579134060,165.68,165.68,164.02,164.53,4798.9549,1579134239999,164.53,True,164.66194329824816,164.88091732349284,167.62205670175183,167.47908267650718,165.68,-41.074872292911294,-41.60224716400231
1579134240,164.5,165.0,164.12,164.45,2218.314,1579134419999,164.45,True,164.41631779850718,164.66194329824816,167.76768220149285,167.62205670175183,164.53,-41.074872292911294,-41.60224716400231
1579134420,164.44,164.9,163.35,163.47,4324.9743,1579134599999,163.47,True,163.82715705247108,164.41631779850718,168.0628429475289,167.76768220149285,164.45,-41.074872292911294,-41.60224716400231
1579134600,163.52,164.0,163.31,163.85,2177.33853,1579134779999,163.85,True,163.47143465177416,163.82715705247108,168.19156534822585,168.0628429475289,163.47,-41.074872292911294,-41.60224716400231
1579134780,163.88,164.11,162.77,162.77,1877.42658,1579134959999,162.77,True,162.87301746979946,163.47143465177416,168.50498253020052,168.19156534822585,163.85,-41.074872292911294,-41.60224716400231
1579134960,162.78,163.41,162.48,163.08,2189.16014,1579135139999,163.08,True,162.4610036229464,162.87301746979946,168.67199637705357,168.50498253020052,162.77,-41.074872292911294,-41.60224716400231
1579135140,163.06,163.43,162.65,163.1,1896.93447,1579135319999,163.1,True,162.09158296025666,162.4610036229464,168.75941703974334,168.67199637705357,163.08,-41.074872292911294,-41.60224716400231
1579135320,163.08,163.28,162.61,162.94,1721.68041,1579135499999,162.94,True,161.73201719044616,162.09158296025666,168.80698280955383,168.75941703974334,163.1,-41.074872292911294,-41.60224716400231
1579135500,162.92,163.58,162.92,163.48,766.74305,1579135679999,163.48,True,161.51837263064274,161.73201719044616,168.77762736935725,168.80698280955383,162.94,-41.074872292911294,-41.60224716400231
1579135680,163.45,163.88,163.28,163.44,1273.65328,1579135859999,163.44,True,161.32289339195128,161.51837263064274,168.7181066080487,168.77762736935725,163.48,-41.074872292911294,-41.60224716400231
1579135860,163.43,163.89,163.34,163.84,683.21315,1579136039999,163.84,True,161.20888257948178,161.32289339195128,168.61211742051825,168.7181066080487,163.44,-41.074872292911294,-41.60224716400231
1579136040,163.84,164.04,163.57,163.93,521.8941,1579136219999,163.93,True,161.14724558167325,161.20888257948178,168.41875441832673,168.61211742051825,163.84,-41.074872292911294,-41.60224716400231
1579136220,163.88,164.0,163.66,163.95,560.72447,1579136399999,163.95,True,161.10644941962263,161.14724558167325,168.2145505803774,168.41875441832673,163.93,-41.074872292911294,-41.60224716400231
1579136400,163.9,164.23,163.82,164.1,764.63086,1579136579999,164.1,True,161.16131496075627,161.10644941962263,167.87968503924372,168.2145505803774,163.95,-41.897226582627454,-41.074872292911294
1579136580,164.11,164.24,163.94,164.0,598.69499,1579136759999,164.0,True,161.3402122501533,161.16131496075627,167.36478774984676,167.87968503924372,164.1,-41.897226582627454,-41.074872292911294
1579136760,163.97,163.99,163.26,163.36,1293.59688,1579136939999,163.36,True,161.53916596621525,161.3402122501533,166.77283403378476,167.36478774984676,164.0,-41.897226582627454,-41.074872292911294
1579136940,163.37,163.59,163.21,163.49,1755.32339,1579137119999,163.49,True,161.77235392000617,161.53916596621525,166.2046460799938,166.77283403378476,163.36,-41.897226582627454,-41.074872292911294
1579137120,163.51,163.56,163.08,163.11,1081.75387,1579137299999,163.11,True,161.95832918843553,161.77235392000617,165.69367081156446,166.2046460799938,163.49,-41.897226582627454,-41.074872292911294
1579137300,163.17,163.3,162.53,162.63,1975.53112,1579137479999,162.63,True,162.0701858283536,161.95832918843553,165.24981417164645,165.69367081156446,163.11,-41.897226582627454,-41.074872292911294
1579137480,162.65,162.83,161.64,161.69,7641.59092,1579137659999,161.69,True,161.955774766655,162.0701858283536,164.965225233345,165.24981417164645,162.63,-41.897226582627454,-41.074872292911294
