time_candle,symbol,position,action,price,balance
1605459960,,Short,Open,115.92,
1605461580,,Short,Close,115.0,9451.76180987615
1605467880,,Short,Open,115.2,
1605477960,,Short,Close,113.92,9549.135960433006
1605524940,,Long,Open,118.0,
1605531600,,Long,Close,118.39,9573.032106699822
1605558780,,Short,Open,117.75,
1605563280,,Short,Close,117.14,9614.926784584897
1605581640,,Long,Open,119.16,
1605591540,,Long,Close,119.69,9649.965914547573
1605614580,,Short,Open,118.91,
1605620340,,Short,Close,118.84,9647.922144119584
1605811500,,Long,Open,120.0,
1605839040,,Long,Close,119.91,9632.973653549483
1605843900,,Long,Open,119.89,
1605852360,,Long,Close,119.72,9611.618968373523
1605865500,,Long,Open,120.69,
1605868920,,Long,Close,121.43,9662.81531375038
1605879000,,Long,Open,122.08,
1605883680,,Long,Close,122.34,9675.647988399689
1605915900,,Short,Open,120.82,
1605926160,,Short,Close,121.02,9651.903650326782
1605937860,,Short,Open,120.59,
1605951000,,Short,Close,123.12,9441.845442919097
1606076820,,Long,Open,125.75,
1606080600,,Long,Close,126.05,9456.799223741456
1606130460,,Long,Open,127.1,
1606142880,,Long,Close,126.98,9440.312399200202
1606184280,,Long,Open,130.5,
1606185540,,Long,Close,131.77,9524.557891729783
1606225500,,Short,Open,131.76,
1606229820,,Short,Close,131.4,9542.940808928464
1606283460,,Short,Open,134.27,
1606306140,,Short,Close,136.12,9403.927019742106
1606442220,,Long,Open,120.31,
1606467780,,Long,Close,115.85,9048.070727960547
1606472640,,Short,Open,114.83,
1606485780,,Short,Close,115.13,9017.212575467585
1606513140,,Long,Open,115.58,
1606518180,,Long,Close,116.62,9091.071644632195
1618021976,XMRUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,,,,10000
1588033620,,Long,Open,61.89,
1588049820,,Long,Close,62.13,10030.747455162385
1588079340,,Long,Open,63.54,
1588089960,,Long,Close,62.31,9828.70414277657
1588090320,,Short,Open,62.37,
1588103460,,Short,Close,62.1,9863.355643442705
1588145040,,Long,Open,63.28,
1588147380,,Long,Close,63.78,9933.336837554118
1588163760,,Long,Open,64.47,
1588164300,,Long,Close,64.84,9982.353009129385
1588194540,,Long,Open,66.53,
1588204620,,Long,Close,66.31,9941.384099999117
1588258620,,Short,Open,64.87,
1588264920,,Short,Close,62.99,10221.31214373364
1588279500,,Short,Open,62.66,
1588329540,,Short,Close,64.41,9927.897519576702
1588329900,,Long,Open,64.39,
1588354560,,Long,Close,63.87,9839.84374473837
1588355100,,Short,Open,63.94,
1588358160,,Short,Close,63.8,9853.499490351962
1588530780,,Short,Open,62.2,
1588536540,,Short,Close,62.21,9844.033794185603
1588613940,,Long,Open,59.72,
1588623840,,Long,Close,60.46,9958.039969355397
1588635540,,Long,Open,60.84,
1588637340,,Long,Close,61.4,10041.65869814475
1588645620,,Long,Open,61.28,
1588651560,,Long,Close,61.56,10079.47091792142
1588693860,,Short,Open,60.23,
1588716540,,Short,Close,60.2,10076.423815041237
1588720140,,Short,Open,60.33,
1588723560,,Short,Close,60.0,10123.435768697249
1588785480,,Short,Open,60.01,
1588788900,,Short,Close,59.59,10186.132579962887
1588865760,,Long,Open,60.88,
1588872240,,Long,Close,60.75,10156.250134516411
1588905900,,Long,Open,64.96,
1588909320,,Long,Close,65.23,10190.304841710067
1588950720,,Short,Open,64.62,
1588964220,,Short,Close,63.97,10284.572888591789
1589120640,,Long,Open,58.17,
1589121900,,Long,Close,58.76,10380.574965296657
1589145300,,Long,Open,58.47,
1589157000,,Long,Close,59.82,10611.753405652586
1589168160,,Long,Open,59.13,
1589191740,,Long,Close,59.24,10622.989337619794
1589265000,,Long,Open,60.6,
1589274180,,Long,Close,61.1,10702.069254286245
1589429520,,Short,Open,64.76,
1589432040,,Short,Close,64.5,10736.440149465114
1589441220,,Short,Open,63.52,
1589468940,,Short,Close,64.71,10526.872680487213
1589469300,,Long,Open,64.89,
1589480100,,Long,Close,64.17,10401.741599182293
1589566860,,Short,Open,64.59,
1589569740,,Short,Close,64.1,10472.267951697844
1589614560,,Long,Open,64.1,
1589648220,,Long,Close,64.11,10465.522569495197
1589760720,,Short,Open,65.53,
1589782140,,Short,Close,67.1,10206.612600123255
1589883120,,Long,Open,66.73,
1589886900,,Long,Close,67.44,10306.957689035073
1590231960,,Short,Open,62.97,
1590236460,,Short,Close,62.79,10328.15103319223
1590269400,,Long,Open,64.65,
1590303600,,Long,Close,63.43,10125.143516463339
1590303780,,Short,Open,63.39,
1590306480,,Short,Close,63.31,10129.811400895032
1590418800,,Long,Open,61.38,
1590422760,,Long,Close,62.05,10232.192140560383
1590473700,,Long,Open,62.1,
1590478200,,Long,Close,62.13,10228.94552036815
1590627600,,Short,Open,64.39,
1590643800,,Short,Close,63.56,10352.510038467775
1590645600,,Short,Open,63.84,
1590647940,,Short,Close,63.58,10386.356778681262
1590655140,,Short,Open,63.58,
1590697620,,Short,Close,66.39,9919.376507066812
1590697980,,Long,Open,66.37,
1590705000,,Long,Close,66.65,9953.255130942387
1590740280,,Short,Open,66.66,
1590763140,,Short,Close,66.38,9987.066932890957
1590825600,,Long,Open,66.53,
1590827040,,Long,Close,66.93,10039.074737810568
1590903900,,Short,Open,66.87,
1590908400,,Short,Close,66.44,10095.546972794491
1590909660,,Short,Open,67.01,
1590913440,,Short,Close,67.22,10055.857808572538
1590931260,,Long,Open,68.27,
1590952500,,Long,Close,68.0,10008.075176770855
1591035480,,Long,Open,65.8,
1591039260,,Long,Close,66.26,10069.978011608917
1591060320,,Long,Open,67.53,
1591065180,,Long,Close,68.01,10133.441688225483
1591115940,,Short,Open,65.85,
1591128720,,Short,Close,66.22,10068.442392340296
1591133220,,Short,Open,66.67,
1591138260,,Short,Close,66.38,10104.148136628668
1591161480,,Long,Open,66.58,
1591169400,,Long,Close,66.93,10149.138153750813
1591217100,,Short,Open,67.06,
1591219260,,Short,Close,66.79,10181.849071197861
1591294320,,Long,Open,68.42,
1591313220,,Long,Close,68.43,10175.19054072663
1591542900,,Short,Open,66.02,
1591546500,,Short,Close,65.52,10244.050164030901
1591559280,,Short,Open,65.8,
1591601220,,Short,Close,66.67,10100.517632352674
1591601580,,Long,Open,66.65,
1591604820,,Long,Close,66.85,10122.722101122248
1591764660,,Short,Open,67.56,
1591773300,,Short,Close,67.53,10119.115319499717
1591790400,,Long,Open,68.2,
1591795980,,Long,Close,68.32,10128.810678318447
1591803900,,Long,Open,68.24,
1591805340,,Long,Close,68.65,10181.514929427143
1591871760,,Short,Open,68.67,
1591880760,,Short,Close,67.67,10321.518395472294
1591925940,,Short,Open,64.0,
1591934220,,Short,Close,64.11,10295.535263101492
1591964280,,Long,Open,65.75,
1591964640,,Long,Close,66.11,10343.62472965239
1591972920,,Long,Open,65.98,
1591988760,,Long,Close,65.42,10247.629370566963
1592012520,,Short,Open,65.35,
1592044020,,Short,Close,65.9,10153.253957248186
1592064000,,Long,Open,66.24,
1592066880,,Long,Close,66.3,10154.320784656737
1592122140,,Short,Open,65.96,
1592126280,,Short,Close,66.05,10132.353214027758
1592195580,,Short,Open,63.92,
1592197920,,Short,Close,63.47,10195.522539515914
1592252460,,Long,Open,64.21,
1592275860,,Long,Close,64.67,10260.348342569536
1592442720,,Short,Open,65.31,
1592445960,,Short,Close,65.04,10294.52373894144
1592453700,,Short,Open,64.62,
1592456400,,Short,Close,64.36,10327.675227830001
1592462340,,Short,Open,64.54,
1592465940,,Short,Close,64.5,10325.808757364284
1592494740,,Long,Open,65.49,
1592497620,,Long,Close,65.75,10358.509516812708
1592540640,,Short,Open,64.0,
1592550180,,Short,Close,64.09,10335.667708514446
1592578800,,Long,Open,64.79,
1592582580,,Long,Close,65.23,10397.534313052882
1592651880,,Long,Open,64.27,
1592669880,,Long,Close,63.88,10326.172962879788
1592711100,,Long,Open,64.02,
1592716680,,Long,Close,64.17,10342.087076113301
1592738460,,Long,Open,64.47,
1592740260,,Long,Close,64.71,10372.282697867775
1592784540,,Short,Open,64.57,
1592796960,,Short,Close,65.11,10277.310691273935
1592797500,,Long,Open,65.08,
1592802360,,Long,Close,65.3,10303.80303364591
1592822160,,Short,Open,64.71,
1592832960,,Short,Close,65.02,10246.238037930818
1592894520,,Short,Open,65.84,
1592917740,,Short,Close,66.48,10138.52181496098
1592938620,,Long,Open,67.21,
1592957160,,Long,Close,66.95,10091.221786686927
1593018900,,Short,Open,64.89,
1593033120,,Short,Close,64.61,10126.65754198361
1593076860,,Long,Open,64.64,
1593084960,,Long,Close,64.67,10123.2523280552
1593178020,,Long,Open,64.17,
1593191160,,Long,Close,64.06,10097.814363408257
1618022072,XMRUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,,,,10000
1583661600,,Long,Open,64.31,
1583692020,,Long,Close,60.57,9410.907168403048
1583704620,,Long,Open,59.55,
1583740800,,Long,Close,56.45,8913.865878902216
1583748900,,Long,Open,56.49,
1583755200,,Long,Close,56.12,8848.39717120717
1583761140,,Long,Open,55.1,
1583780580,,Long,Close,54.25,8704.927878416673
1583791200,,Long,Open,54.33,
1583793540,,Long,Close,54.74,8763.602905629985
1583823240,,Long,Open,54.84,
1583828280,,Long,Close,55.29,8828.445896582056
1583920440,,Short,Open,54.48,
1583937360,,Short,Close,54.38,8837.575105980546
1583962740,,Long,Open,53.55,
1583966160,,Long,Close,54.06,8914.605093951914
1583988840,,Short,Open,50.85,
1583994240,,Short,Close,49.95,9065.127806511739
1584097740,,Long,Open,36.8,
1584106020,,Long,Close,38.71,9527.999144352103
1584111600,,Long,Open,36.44,
1584128880,,Long,Close,35.51,9277.403353903688
1584178200,,Long,Open,37.73,
1584181440,,Long,Close,39.19,9628.69261302767
1584232740,,Short,Open,36.48,
1584243360,,Short,Close,35.66,9837.250939648007
1584348840,,Short,Open,32.41,
1584351900,,Short,Close,31.85,9999.219257926894
1584387720,,Long,Open,33.15,
1584400500,,Long,Close,33.26,10024.373251663153
1584426960,,Long,Open,35.86,
1584429300,,Long,Close,36.48,10189.531090677503
1584434880,,Long,Open,35.67,
1584449460,,Long,Close,36.5,10418.288491782478
1584505440,,Short,Open,36.32,
1584509040,,Short,Close,36.4,10387.024447198328
1584521100,,Short,Open,35.19,
1584525060,,Short,Close,34.78,10499.637620460479
1584531900,,Short,Open,34.79,
1584533880,,Short,Close,34.07,10708.360396580325
1584538560,,Short,Open,35.07,
1584544500,,Short,Close,34.87,10760.813347317884
1584688320,,Short,Open,41.28,
1584703800,,Short,Close,42.99,10306.800868363518
1584720360,,Short,Open,42.87,
1584721800,,Short,Close,41.02,10742.976410668298
1584898740,,Short,Open,39.91,
1584907200,,Short,Close,37.69,11331.48371096242
1584910980,,Short,Open,38.8,
1584920160,,Short,Close,37.9,11585.051943364637
1585292940,,Short,Open,49.05,
1585303380,,Short,Close,48.67,11665.463777094099
1585304820,,Short,Open,49.4,
1585310220,,Short,Close,49.23,11696.243599170244
1585325160,,Long,Open,50.04,
1585362420,,Long,Close,47.22,11028.273090619838
1585362600,,Short,Open,46.82,
1585366380,,Short,Close,45.28,11381.901427446506
1585383300,,Short,Open,45.79,
1585395900,,Short,Close,46.29,11248.611631284843
1585409760,,Long,Open,46.75,
1585412820,,Long,Close,47.08,11318.951184864378
1585479600,,Short,Open,45.92,
1585483380,,Short,Close,45.41,11435.506802927755
1585500300,,Long,Open,46.11,
1585529280,,Long,Close,44.39,11000.131192027271
1585565460,,Long,Open,46.55,
1585566360,,Long,Close,46.83,11057.444356770333
1585648440,,Long,Open,47.49,
1585667160,,Long,Close,47.1,10957.86449148283
1585710900,,Short,Open,47.03,
1585717740,,Short,Close,46.95,10967.723074565194
1585719180,,Short,Open,47.08,
1585720260,,Short,Close,46.84,11014.814396000727
1585978200,,Short,Open,52.66,
1586000340,,Short,Close,53.81,10765.651178624517
1586032380,,Short,Open,53.77,
1586037960,,Short,Close,54.01,10709.025094768404
1586065320,,Short,Open,53.66,
1586083320,,Short,Close,53.78,10676.528412430882
1586084400,,Long,Open,53.98,
1586089080,,Long,Close,54.08,10687.750041108311
1586092680,,Long,Open,53.97,
1586116980,,Long,Close,53.73,10631.710347618724
1586137500,,Long,Open,53.96,
1586138400,,Long,Close,54.09,10648.798319728217
1586140200,,Long,Open,53.75,
1586145420,,Long,Close,54.14,10717.483167949053
1586243340,,Short,Open,57.89,
1586258460,,Short,Close,58.63,10572.018651197955
1586295900,,Short,Open,56.0,
1586328660,,Short,Close,57.01,10373.039667587002
1586390760,,Long,Open,57.62,
1586412000,,Long,Close,57.3,10307.179326872145
1586412180,,Short,Open,57.26,
1586426220,,Short,Close,57.56,10244.974797608635
1586445840,,Long,Open,57.96,
1586452140,,Long,Close,58.6,10349.814332666565
1586535660,,Short,Open,53.52,
1586547720,,Short,Close,53.99,10250.717567781818
1586581740,,Long,Open,54.39,
1586593800,,Long,Close,54.54,10270.764420627005
1586612880,,Short,Open,53.82,
1586623500,,Short,Close,53.27,10367.423344114653
1586631600,,Short,Open,53.17,
1586656620,,Short,Close,53.65,10265.610840184314
1586716740,,Long,Open,54.62,
1586718360,,Long,Close,55.09,10345.66230656912
1586759760,,Short,Open,52.65,
1586762820,,Short,Close,52.34,10398.251675884061
1586775600,,Short,Open,52.23,
1586786220,,Short,Close,51.11,10612.730796991918
1586814840,,Long,Open,52.8,
1586835360,,Long,Close,53.37,10718.718209874058
1586845440,,Long,Open,53.15,
1586848140,,Long,Close,53.39,10758.50512385693
1586884680,,Long,Open,54.75,
1586888280,,Long,Close,54.93,10785.240451220061
1586961360,,Short,Open,53.63,
1586966040,,Short,Close,53.42,10818.810442233324
1586973960,,Short,Open,53.78,
1586980800,,Short,Close,54.56,10653.36994934205
1586980980,,Long,Open,54.59,
1587000600,,Long,Close,52.55,10247.054829918561
1587000780,,Short,Open,52.48,
1587006360,,Short,Close,52.63,10209.592159798753
1587033720,,Long,Open,55.89,
1587041640,,Long,Close,56.55,10321.892193367508
1587045240,,Long,Open,55.94,
1587048480,,Long,Close,56.09,10341.290117616782
1587108600,,Short,Open,56.56,
1587122820,,Short,Close,56.6,10325.709435532928
1587247200,,Long,Open,58.24,
1587249720,,Long,Close,58.44,10352.879667668514
1587290400,,Short,Open,57.7,
1587301560,,Short,Close,57.53,10375.07538043124
1587308580,,Short,Open,57.04,
1587323880,,Short,Close,57.6,10264.997722313587
1587359160,,Long,Open,58.06,
1587362220,,Long,Close,58.18,10277.984730110526
1587414960,,Short,Open,54.92,
1587423960,,Short,Close,54.94,10266.022443439939
1587550680,,Long,Open,56.0,
1587561480,,Long,Close,56.16,10287.117652986573
1618022149,XMRUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,,,,10000
1582394040,,Short,Open,79.39,
1582470720,,Short,Close,83.62,9459.61355334425
1582517520,,Short,Open,83.4,
1582525080,,Short,Close,82.75,9525.712886609803
1582531200,,Short,Open,82.79,
1582536600,,Short,Close,81.91,9619.263004044742
1582583400,,Short,Open,78.32,
1582604100,,Short,Close,78.1,9638.566379016906
1582696980,,Short,Open,74.38,
1582701840,,Short,Close,73.67,9722.787596677319
1582788960,,Long,Open,69.29,
1582801020,,Long,Close,69.52,9747.25719679651
1582825140,,Long,Open,71.82,
1582895160,,Long,Close,68.45,9282.456075140972
1582933860,,Long,Open,68.55,
1582942860,,Long,Close,68.64,9287.20739270136
1582989300,,Short,Open,67.21,
1583003340,,Short,Close,67.4,9253.544064086862
1583133840,,Long,Open,65.78,
1583136540,,Long,Close,66.12,9293.932168601543
1583151120,,Long,Open,66.71,
1583154360,,Long,Close,66.92,9315.730486737175
1583228880,,Short,Open,67.29,
1583238780,,Short,Close,67.13,9330.410826472851
1583247960,,Short,Open,66.79,
1583253180,,Short,Close,65.51,9501.616531008243
1583270820,,Short,Open,65.48,
1618022175,XMRUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,,,,10000
1581502860,,Short,Open,91.64,
1581516720,,Short,Close,90.97,10065.0536883457
1581522120,,Short,Open,91.21,
1581539940,,Short,Close,93.03,9856.324713100112
1581686460,,Long,Open,94.13,
1581703380,,Long,Close,94.15,9850.532172112875
1581743880,,Short,Open,93.85,
1581745500,,Short,Close,93.41,9888.797369906402
1581803280,,Short,Open,89.95,
1581809940,,Short,Close,89.01,9984.144065774677
1581838200,,Long,Open,91.0,
1581876720,,Long,Close,83.48,9151.753467401992
1581900120,,Long,Open,86.91,
1581919920,,Long,Close,85.49,8995.023555460288
1581995160,,Long,Open,83.26,
1581997680,,Long,Close,83.9,9056.914848931969
1582004520,,Long,Open,84.15,
1582021800,,Long,Close,83.47,8976.540676106943
1618022197,DASHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,,,,10000
1615147200,,Short,Open,208.9,
1615147380,,Short,Close,207.77,10046.049593106749
1615153320,,Short,Open,209.75,
1615168440,,Short,Close,216.9,9695.834964697862
1615168620,,Long,Open,217.37,
1615175820,,Long,Close,215.45,9602.504803007034
1615210200,,Short,Open,211.23,
1615213980,,Short,Close,210.67,9620.260003953399
1615357980,,Short,Open,234.52,
1615367520,,Short,Close,237.5,9490.41881849871
1615428720,,Short,Open,233.34,
1615449240,,Short,Close,236.82,9341.40094062063
1615458420,,Short,Open,230.3,
1615476600,,Short,Close,235.08,9140.197142582116
1615650120,,Long,Open,237.05,
1615665780,,Long,Close,241.73,9313.192522219588
1615738500,,Short,Open,238.15,
1615750380,,Short,Close,237.29,9339.346579130444
1615779540,,Long,Open,237.71,
1615839300,,Long,Close,225.41,8849.009157005896
1615890420,,Long,Open,221.35,
1615906800,,Long,Close,222.48,8887.06833162354
1615935060,,Long,Open,223.61,
1615939200,,Long,Close,225.16,8941.511988300692
1616141160,,Long,Open,228.03,
1616150340,,Long,Close,229.39,8987.644433838961
1616275980,,Short,Open,230.31,
1616279760,,Short,Close,229.56,9009.698991726473
1616302620,,Short,Open,225.89,
1616318820,,Short,Close,226.51,8977.782106125678
1616396940,,Long,Open,221.59,
1616407020,,Long,Close,220.03,8907.446598192086
1616412600,,Long,Open,221.41,
1616419440,,Long,Close,221.2,8891.878983650573
1616507640,,Long,Open,210.61,
1616536980,,Long,Close,207.47,8752.30185761262
1616537160,,Short,Open,207.05,
1616544900,,Short,Close,204.9,8836.110907383096
1616586660,,Long,Open,212.09,
1616587200,,Long,Close,213.3,8879.412808616993
1616700240,,Long,Open,189.44,
1616716980,,Long,Close,192.24,9003.44560638655
1616725440,,Long,Open,189.83,
1616740200,,Long,Close,193.67,9178.224478430235
1616771880,,Long,Open,199.15,
1616775300,,Long,Close,201.85,9295.217229637788
1616818680,,Short,Open,200.77,
1616830380,,Short,Close,200.55,9297.958432116904
1616911020,,Long,Open,203.41,
1616917140,,Long,Close,203.51,9295.087451470898
1616933340,,Short,Open,201.01,
1616933880,,Short,Close,199.28,9367.58589665828
1616991120,,Long,Open,208.01,
1616999220,,Long,Close,208.22,9369.541466342316
1617072300,,Short,Open,212.86,
1617076260,,Short,Close,211.72,9412.185513004877
1617096960,,Short,Open,213.11,
1617113340,,Short,Close,213.89,9370.23395662496
1617170040,,Short,Open,215.69,
1617176880,,Short,Close,216.41,9331.483788310738
1617280200,,Short,Open,225.14,
1617292980,,Short,Close,228.95,9166.23006583158
1617395760,,Short,Open,242.74,
1617397380,,Short,Close,240.31,9250.584153990842
1617400800,,Short,Open,243.78,
1617411960,,Short,Close,245.5,9177.968017043118
1617614100,,Short,Open,259.7,
1617658380,,Short,Close,269.9,8810.439344767257
1618022253,DASHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,,,,10000
1613124180,,Short,Open,162.99,
1613140200,,Short,Close,162.32,10033.073930916007
1613284740,,Short,Open,253.66,
1613309940,,Short,Close,237.26,10673.201609345384
1613427480,,Short,Open,257.71,
1613448360,,Short,Close,258.44,10634.453882619693
1613516400,,Short,Open,249.04,
1613523420,,Short,Close,241.69,10939.55339246744
1613541780,,Short,Open,240.87,
1613566260,,Short,Close,256.94,10201.537067067626
1613566440,,Long,Open,258.48,
1613585160,,Long,Close,259.5,10233.600393875447
1613702880,,Short,Open,283.62,
1613740680,,Short,Close,320.0,8913.797465244554
1613815020,,Short,Open,320.62,
1613829060,,Short,Close,324.0,8812.771684198999
1614043800,,Long,Open,261.42,
1614084660,,Long,Close,226.33,7623.743170348603
1614310380,,Short,Open,217.07,
1614317760,,Short,Close,212.02,7794.863980888345
1614361320,,Long,Open,218.87,
1614384360,,Long,Close,209.18,7443.803279591568
1614551760,,Long,Open,195.7,
1614553200,,Long,Close,199.52,7583.0326021452975
1614570120,,Long,Open,201.9,
1614585600,,Long,Close,202.5,7599.483163213845
1614601620,,Long,Open,210.72,
1614613320,,Long,Close,216.94,7817.544475729259
1614708900,,Short,Open,213.63,
1614711960,,Short,Close,211.47,7890.269925009047
1614783960,,Short,Open,225.84,
1614797100,,Short,Close,227.47,7827.055251285731
1614893220,,Short,Open,209.61,
1614894840,,Short,Close,207.04,7916.683304953162
1618022297,DASHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,,,,10000
1609389180,,Short,Open,98.97,
1609391880,,Short,Close,98.15,10074.787107204202
1609395660,,Short,Open,98.6,
1609401780,,Short,Close,98.38,10089.18853513562
1609476120,,Long,Open,101.07,
1609480980,,Long,Close,101.0,10074.135110468573
1609505820,,Long,Open,101.49,
1609509780,,Long,Close,102.35,10151.373124185762
1609509780,,Long,Open,102.35,
1609543080,,Long,Close,89.53,8872.744053343475
1609543260,,Short,Open,89.26,
1609546680,,Short,Close,86.0,9189.44157283762
1609552620,,Short,Open,87.29,
1609565220,,Short,Close,87.92,9115.819923207086
1609637400,,Short,Open,86.93,
1609646220,,Short,Close,86.33,9171.395280156605
1609650180,,Short,Open,87.22,
1609658820,,Short,Close,86.53,9236.555299143594
1609682580,,Long,Open,88.87,
1609684200,,Long,Close,90.4,9388.056839916135
1609693200,,Long,Open,90.11,
1609704900,,Long,Close,88.68,9231.681880582753
1609737120,,Long,Open,93.69,
1609739640,,Long,Close,94.97,9350.319585189292
1609774200,,Short,Open,88.33,
1609776180,,Short,Close,87.45,9435.918675269795
1609789320,,Short,Open,88.29,
1609793640,,Short,Close,87.61,9500.986222574727
1609862760,,Long,Open,88.63,
1609863120,,Long,Close,89.93,9632.631750460887
1609883460,,Long,Open,89.71,
1609891200,,Long,Close,89.79,9633.508791327433
1610091000,,Short,Open,96.43,
1610096760,,Short,Close,95.68,9700.668223931629
1610145180,,Short,Open,95.81,
1610148600,,Short,Close,95.5,9724.269774559658
1610186040,,Long,Open,97.88,
1610186760,,Long,Close,99.18,9845.540598486252
1610205300,,Long,Open,101.5,
1610207820,,Long,Close,103.92,10072.217341197002
1610320320,,Short,Open,146.16,
1610323380,,Short,Close,141.74,10368.508125668133
1610328600,,Short,Open,142.49,
1610330580,,Short,Close,135.51,10867.717628015867
1610350920,,Short,Open,122.19,
1610362800,,Short,Close,134.81,9737.484244580548
1610565480,,Long,Open,134.79,
1610574840,,Long,Close,136.26,9835.804877839693
1610775540,,Long,Open,122.59,
1610780940,,Long,Close,124.96,10017.937122055797
1610867880,,Short,Open,123.84,
1610869500,,Short,Close,121.08,10233.012136470787
1610980560,,Long,Open,126.14,
1610988660,,Long,Close,127.42,10328.581687838627
1611122400,,Short,Open,123.06,
1611126360,,Short,Close,121.05,10488.885707204769
1611191340,,Long,Open,119.74,
1611279000,,Long,Close,99.86,8740.45590963831
1611320580,,Long,Open,101.54,
1611323640,,Long,Close,103.37,8890.861991701877
1611332100,,Long,Open,104.04,
1611332820,,Long,Close,106.05,9055.378830148096
1611337680,,Long,Open,104.97,
1611338940,,Long,Close,106.1,9145.537518563495
1611490860,,Long,Open,109.92,
1611531720,,Long,Close,106.11,8821.475979857138
1611555840,,Long,Open,108.16,
1611562140,,Long,Close,108.38,8832.347535535864
1611626400,,Short,Open,105.78,
1611628380,,Short,Close,105.28,8866.99692342494
1611640440,,Short,Open,104.44,
1611644940,,Short,Close,102.41,9032.113243078358
1611690660,,Long,Open,104.13,
1611696780,,Long,Close,104.53,9059.555323740917
1611705960,,Long,Open,104.31,
1611745200,,Long,Close,99.49,8634.014869443547
1611745560,,Short,Open,99.53,
1611748080,,Short,Close,98.18,8744.123585787615
1611787140,,Long,Open,97.46,
1611803700,,Long,Close,98.54,8833.948505981909
1611817560,,Long,Open,99.9,
1611826200,,Long,Close,100.37,8868.409217379058
1611834660,,Long,Open,100.43,
1611838620,,Long,Close,102.46,9040.428981837378
1611844200,,Long,Open,102.66,
1611854460,,Long,Close,103.54,9110.629066491514
1611959040,,Short,Open,104.4,
1611961200,,Short,Close,103.82,9153.914677478535
1611964260,,Short,Open,105.08,
1611970920,,Short,Close,103.79,9258.87840426339
1612023300,,Long,Open,103.86,
1612036260,,Long,Close,105.62,9408.245704493094
1612178280,,Long,Open,104.68,
1612206900,,Long,Close,103.98,9337.856064601732
1612242720,,Long,Open,106.35,
1612252080,,Long,Close,106.35,9330.385779750051
1612373400,,Short,Open,114.57,
1612404540,,Short,Close,117.63,9073.919640789809
1612419660,,Short,Open,114.74,
1612424520,,Short,Close,115.44,9011.347080346883
1612499040,,Long,Open,113.41,
1612503180,,Long,Close,114.73,9108.938832975711
1612518660,,Long,Open,114.7,
1612523520,,Long,Close,117.0,9284.160826359124
1612615500,,Short,Open,117.94,
1612640340,,Short,Close,118.8,9209.089010602731
1612676700,,Short,Open,115.35,
1612696500,,Short,Close,117.35,9042.17736593271
1612768320,,Long,Open,118.94,
1612775340,,Long,Close,119.61,9085.838295539097
1612881180,,Short,Open,127.54,
1612887300,,Short,Close,127.35,9092.094230741866
1618022369,DASHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,,,,10000
1606943160,,Short,Open,105.78,
1606969980,,Short,Close,105.4,10027.894876158063
1606980240,,Short,Open,105.44,
1606995180,,Short,Close,106.59,9910.589048835516
1607063400,,Short,Open,107.82,
1607076360,,Short,Close,105.96,10073.491116219426
1607092200,,Short,Open,105.21,
1607095260,,Short,Close,104.5,10133.357966797239
1607106600,,Short,Open,103.61,
1607113260,,Short,Close,103.23,10162.386648501793
1607166360,,Long,Open,101.17,
1607169600,,Long,Close,101.77,10214.477694441563
1607174460,,Long,Open,101.27,
1607182920,,Long,Close,102.98,10378.645239885587
1607241780,,Short,Open,102.89,
1607243040,,Short,Close,102.51,10408.642742422451
1607256000,,Short,Open,101.34,
1607259060,,Short,Close,100.02,10535.78471409058
1607300100,,Long,Open,101.67,
1607314860,,Long,Close,102.95,10659.892879773508
1607328540,,Long,Open,103.68,
1607345100,,Long,Close,102.88,10569.178507402792
1607407200,,Short,Open,101.03,
1607408100,,Short,Close,100.33,10633.894561362364
1607526540,,Long,Open,93.78,
1607534100,,Long,Close,94.22,10675.239977981497
1607558940,,Long,Open,95.46,
