datetime,open,high,low,close,volume,end_time,adj_close,completed,willr,willr_ema,willr_ema_prev
1578690000,143.19,143.9,142.64,142.88,10474.4309,1578693599999,142.88,True,-23.29603255340789,-45.888185844112186,-46.96400266747906
1578693600,142.89,143.1,141.6,142.88,6732.22459,1578697199999,142.88,True,-23.29603255340789,-44.86126978544381,-45.888185844112186
1578697200,142.92,145.0,142.63,144.84,12224.17649,1578700799999,144.84,True,-3.357070193285703,-42.97471525852753,-44.86126978544381
1578700800,144.83,144.9,143.24,143.55,14813.47494,1578704399999,143.55,True,-19.285714285714054,-41.89794248703601,-42.97471525852753
1578704400,143.56,145.33,143.51,144.14,23913.63931,1578707999999,144.14,True,-16.346153846154202,-40.736497548814114,-41.89794248703601
1578708000,144.15,144.5,143.32,143.85,12184.59213,1578711599999,143.85,True,-22.15568862275474,-39.89191532490233,-40.736497548814114
1578711600,143.84,143.87,142.8,143.47,9694.13301,1578715199999,143.47,True,-27.844311377245685,-39.34429696364521,-39.89191532490233
1578715200,143.47,144.05,142.82,143.2,6921.80782,1578718799999,143.2,True,-38.797814207650646,-39.31945683837273,-39.34429696364521
1578718800,143.2,143.2,142.2,142.89,8562.37493,1578722399999,142.89,True,-51.804670912951636,-39.88696656903541,-39.31945683837273
1578722400,142.9,143.6,142.09,142.89,10331.48125,1578725999999,142.89,True,-51.804670912951636,-40.42868040284978,-39.88696656903541
1578726000,142.88,143.8,142.76,142.93,14563.75914,1578729599999,142.93,True,-64.34316353887384,-41.51570236357814,-40.42868040284978
1578729600,142.93,143.39,142.53,142.75,9212.42225,1578733199999,142.75,True,-69.16890080428954,-42.77266592906502,-41.51570236357814
1578733200,142.75,144.0,142.69,143.79,13258.51535,1578736799999,143.79,True,-41.28686327077783,-42.70512944459742,-42.77266592906502
1578736800,143.77,143.79,142.75,142.89,13706.11088,1578740399999,142.89,True,-65.41554959785562,-43.73742126974552,-42.70512944459742
1578740400,142.9,143.33,142.36,142.63,11748.76348,1578743999999,142.63,True,-72.38605898123335,-45.03963207481315,-43.73742126974552
1578744000,142.63,142.94,142.1,142.71,5180.67862,1578747599999,142.71,True,-80.86419753086412,-46.66802141372456,-45.03963207481315
1578747600,142.71,143.69,142.5,143.55,8592.37093,1578751199999,143.55,True,-54.93827160493815,-47.04394187696155,-46.66802141372456
1578751200,143.55,143.72,142.53,142.54,11918.92787,1578754799999,142.54,True,-86.1111111111115,-48.81972229669564,-47.04394187696155
1578754800,142.58,143.62,142.36,143.41,10307.37428,1578758399999,143.41,True,-45.228215767635064,-48.65647199992016,-48.81972229669564
1578758400,143.41,146.8,142.6,146.34,42796.01436,1578761999999,146.34,True,-9.766454352441766,-46.888743925034774,-48.65647199992016
1578762000,146.4,148.05,145.78,146.53,32709.00396,1578765599999,146.53,True,-25.503355704698123,-45.91668082411038,-46.888743925034774
1578765600,146.53,147.11,145.8,146.64,12923.1563,1578769199999,146.64,True,-23.657718120805757,-44.90490979214199,-45.91668082411038
1578769200,146.66,147.11,145.84,146.29,8259.9564,1578772799999,146.29,True,-29.530201342282165,-44.206059408057456,-44.90490979214199
1578772800,146.27,147.09,145.19,145.89,11781.52643,1578776399999,145.89,True,-36.30252100840368,-43.84680766261865,-44.206059408057456
1578776400,145.87,147.65,143.0,143.86,30934.79995,1578779999999,143.86,True,-70.42016806722665,-45.05468768100993,-43.84680766261865
1578780000,143.79,144.23,142.23,143.36,20039.09933,1578783599999,143.36,True,-78.82352941176444,-46.58963503240786,-45.05468768100993
1578783600,143.36,143.4,142.31,142.38,23996.59647,1578787199999,142.38,True,-95.29411764705881,-48.80347515125563,-46.58963503240786
1578787200,142.4,143.65,141.76,143.23,19069.1292,1578790799999,143.23,True,-76.6295707472179,-50.068297678344834,-48.80347515125563
1578790800,143.22,143.95,142.88,143.28,14120.21344,1578794399999,143.28,True,-75.83465818759927,-51.239495883310944,-50.068297678344834
1578794400,143.28,144.5,143.03,144.1,11492.30955,1578797999999,144.1,True,-62.79809220985698,-51.764886625426676,-51.239495883310944
1578798000,144.1,144.46,143.51,143.93,6139.199,1578801599999,143.93,True,-65.50079491255947,-52.38924609302363,-51.764886625426676
1578801600,143.97,144.21,143.36,143.59,4608.37486,1578805199999,143.59,True,-70.90620031796492,-53.23092583052096,-52.38924609302363
1578805200,143.59,144.15,143.48,144.1,5655.03547,1578808799999,144.1,True,-62.79809220985698,-53.66579702958169,-53.23092583052096
1578808800,144.1,145.88,144.1,144.26,23757.78825,1578812399999,144.26,True,-60.25437201907803,-53.965277710922436,-53.66579702958169
1578812400,144.25,144.92,144.24,144.54,8205.55258,1578815999999,144.54,True,-52.80135823429551,-53.912372280166664,-53.965277710922436
1578816000,144.55,145.4,144.5,144.83,9116.08466,1578819599999,144.83,True,-47.87775891341233,-53.638071672586925,-53.912372280166664
1578819600,144.86,145.07,144.12,144.41,6748.69594,1578823199999,144.41,True,-55.00848896434636,-53.700363367666895,-53.638071672586925
1578823200,144.39,144.43,143.2,143.55,11627.31016,1578826799999,143.55,True,-69.60950764006765,-54.42350628913966,-53.700363367666895
1578826800,143.51,143.8,143.3,143.48,6078.44462,1578830399999,143.48,True,-58.25242718446609,-54.597548148018134,-54.42350628913966
1578830400,143.48,144.21,143.36,143.67,8950.86017,1578833999999,143.67,True,-53.64077669902926,-54.55405853670046,-54.597548148018134
1578834000,143.7,145.28,143.33,145.17,11179.11562,1578837599999,145.17,True,-17.233009708738038,-52.857647226338536,-54.55405853670046
1578837600,145.13,145.4,143.68,144.2,11165.36221,1578841199999,144.2,True,-56.00000000000023,-53.00048144332316,-52.857647226338536
1578841200,144.19,145.17,144.11,144.92,8180.47686,1578844799999,144.92,True,-33.684210526316136,-52.12246912891375,-53.00048144332316
1578844800,144.93,145.55,143.8,143.95,15130.99407,1578848399999,143.95,True,-72.0149253731344,-53.02667168546924,-52.12246912891375
1578848400,143.95,145.61,143.57,144.18,15711.82027,1578851999999,144.18,True,-63.43283582089494,-53.49967914617041,-53.02667168546924
1578852000,144.24,144.76,144.2,144.63,7171.97563,1578855599999,144.63,True,-46.641791044776,-53.18795695974339,-53.49967914617041
1578855600,144.64,145.0,144.28,144.46,4485.31931,1578859199999,144.46,True,-52.98507462686507,-53.17873503552165,-53.18795695974339
1578859200,144.46,144.93,144.39,144.74,4168.0006,1578862799999,144.74,True,-36.09958506224048,-52.40241003673614,-53.17873503552165
1578862800,144.74,144.84,144.31,144.43,2034.80402,1578866399999,144.43,True,-48.96265560165953,-52.24605756241448,-52.40241003673614
1578866400,144.4,145.49,144.37,145.43,4389.65053,1578869999999,145.43,True,-7.468879668049998,-50.21073129448882,-52.24605756241448
1578870000,145.44,146.6,144.72,146.54,10355.34435,1578873599999,146.54,True,-1.764705882353005,-48.00863923030084,-50.21073129448882
1578873600,146.56,147.0,144.69,144.99,15627.41136,1578877199999,144.99,True,-54.324324324324245,-48.29571582548372,-48.00863923030084
1578877200,145.01,145.44,144.9,145.31,7643.31669,1578880799999,145.31,True,-46.04904632152598,-48.19359448439474,-48.29571582548372
1578880800,145.31,145.52,142.57,142.92,20305.44113,1578884399999,142.92,True,-92.09932279909721,-50.18930940779031,-48.19359448439474
1578884400,142.95,143.88,142.59,143.38,11996.84568,1578887999999,143.38,True,-81.71557562076747,-51.62232150838018,-50.18930940779031
1578888000,143.39,144.03,143.04,143.85,5803.70533,1578891599999,143.85,True,-71.10609480812643,-52.50794756745956,-51.62232150838018
1578891600,143.85,143.89,143.08,143.4,5109.85033,1578895199999,143.4,True,-81.26410835214422,-53.81504578494523,-52.50794756745956
1578895200,143.4,143.73,142.27,142.42,10192.68534,1578898799999,142.42,True,-96.8287526427066,-55.77021427847984,-53.81504578494523
1578898800,142.46,143.23,142.3,142.87,8216.14182,1578902399999,142.87,True,-87.31501057082461,-57.204068655404605,-55.77021427847984
1578902400,142.88,143.64,142.54,143.62,8884.36442,1578905999999,143.62,True,-71.45877378435524,-57.85200979762964,-57.204068655404605
1578906000,143.57,143.61,142.91,143.31,9593.21339,1578909599999,143.31,True,-78.0126849894293,-58.768404124529624,-57.85200979762964
1578909600,143.28,144.44,143.0,143.97,14370.83589,1578913199999,143.97,True,-64.05919661733631,-59.00889469238447,-58.768404124529624
1578913200,144.01,144.13,142.77,142.77,8257.92672,1578916799999,142.77,True,-89.42917547568707,-60.39163472798914,-59.00889469238447
1578916800,142.76,143.3,142.61,143.16,10783.61538,1578920399999,143.16,True,-81.1839323467233,-61.336739165204335,-60.39163472798914
1578920400,143.16,143.74,142.82,142.93,9374.28904,1578923999999,142.93,True,-86.04651162790702,-62.459910640781736,-61.336739165204335
1578924000,142.93,143.15,142.6,142.91,5448.71405,1578927599999,142.91,True,-80.30769230769273,-63.271173443823145,-62.459910640781736
1578927600,142.91,143.19,142.77,142.83,4411.01545,1578931199999,142.83,True,-82.7692307692307,-64.15744877679622,-63.271173443823145
1578931200,142.83,143.5,142.55,143.45,7267.69425,1578934799999,143.45,True,-45.62211981566888,-63.31493382401771,-64.15744877679622
1578934800,143.45,143.95,143.01,143.06,8893.64599,1578938399999,143.06,True,-63.5944700460831,-63.327640015929774,-63.31493382401771
1578938400,143.05,143.36,142.91,143.34,3868.99537,1578941999999,143.34,True,-50.69124423963137,-62.75325838973439,-63.327640015929774
1578942000,143.35,143.67,143.08,143.5,3686.44823,1578945599999,143.5,True,-43.31797235023056,-61.86983629702968,-62.75325838973439
1578945600,143.5,144.43,143.42,144.42,8898.57732,1578949199999,144.42,True,-0.9345794392528205,-59.100051894403464,-61.86983629702968
1578949200,144.43,144.66,143.81,144.26,8089.20268,1578952799999,144.26,True,-18.867924528302115,-57.27131883230795,-59.100051894403464
1578952800,144.27,144.36,143.84,143.87,3844.20229,1578956399999,143.87,True,-37.44075829383875,-56.36992971692299,-57.27131883230795
1578956400,143.87,144.24,143.5,143.58,7428.4805,1578959999999,143.58,True,-51.18483412322235,-56.13424355357296,-56.36992971692299
1578960000,143.58,145.8,143.51,145.36,27548.23233,1578963599999,145.36,True,-13.538461538461469,-54.19807164379517,-56.13424355357296
1578963600,145.37,148.45,145.31,147.34,64133.38542,1578967199999,147.34,True,-18.813559322033722,-52.58968472007874,-54.19807164379517
1578967200,147.4,147.52,146.45,147.2,21910.60418,1578970799999,147.2,True,-21.186440677966182,-51.162264536346356,-52.58968472007874
1578970800,147.19,149.34,146.81,148.94,37682.60131,1578974399999,148.94,True,-5.891016200294642,-49.104480521071274,-51.162264536346356
1578974400,148.94,150.74,148.91,149.12,50679.8315,1578977999999,149.12,True,-19.78021978021984,-47.7715595783053,-49.104480521071274
1578978000,149.1,149.34,148.07,148.44,17645.97742,1578981599999,148.44,True,-28.08302808302823,-46.87662632851998,-47.7715595783053
1578981600,148.42,149.11,148.0,148.96,16559.77698,1578985199999,148.96,True,-22.733077905491676,-45.779192309291425,-46.87662632851998
1578985200,148.95,149.6,148.66,149.0,9687.96419,1578988799999,149.0,True,-22.222222222222303,-44.70842094169737,-45.779192309291425
1578988800,149.0,149.58,148.93,149.31,14127.17427,1578992399999,149.31,True,-18.668407310705057,-43.52478395847045,-44.70842094169737
1578992400,149.31,151.75,149.31,149.84,34312.1031,1578995999999,149.84,True,-22.92917166866739,-42.5886197634794,-43.52478395847045
1578996000,149.84,150.6,149.44,150.48,17378.08578,1578999599999,150.48,True,-15.393939393939519,-41.35249792850031,-42.5886197634794
1578999600,150.48,151.62,150.2,151.56,16971.43301,1579003199999,151.56,True,-2.3030303030302757,-39.57752212734259,-41.35249792850031
1579003200,151.56,153.33,150.75,151.09,67875.38427,1579006799999,151.09,True,-22.787385554425292,-38.8143341013009,-39.57752212734259
1579006800,151.09,154.18,151.04,154.08,32047.5706,1579010399999,154.08,True,-0.9372071227740784,-37.09264651136786,-38.8143341013009
1579010400,154.08,157.56,153.1,155.87,86752.58325,1579013999999,155.87,True,-13.79591836734692,-36.03370432300327,-37.09264651136786
1579014000,155.86,157.69,153.84,156.04,61404.3563,1579017599999,156.04,True,-14.679715302491141,-35.063068458434536,-36.03370432300327
1579017600,155.89,159.3,153.09,159.2,88062.68537,1579021199999,159.2,True,-0.8006405124101094,-33.505685369978885,-35.063068458434536
1579021200,159.2,165.86,158.4,163.91,128174.63133,1579024799999,163.91,True,-10.918253079507366,-32.47898390223018,-33.505685369978885
1579024800,163.93,171.7,162.03,165.61,146691.05934,1579028399999,165.61,True,-25.696202531645476,-32.1706756581127,-32.47898390223018
1579028400,165.61,166.5,162.24,165.42,47033.69122,1579031999999,165.42,True,-26.49789029535867,-31.912821777987517,-32.1706756581127
1579032000,165.42,165.54,162.99,163.49,31157.93151,1579035599999,163.49,True,-35.63368055555548,-32.081951722422424,-31.912821777987517
1579035600,163.47,165.15,160.31,163.99,38178.3657,1579039199999,163.99,True,-33.86034255599467,-32.16278766940298,-32.081951722422424
1579039200,164.0,166.27,163.74,163.84,19327.59266,1579042799999,163.84,True,-35.104957570343856,-32.296522664900294,-32.16278766940298
1579042800,163.84,168.0,163.74,165.64,33133.29082,1579046399999,165.64,True,-27.223719676549887,-32.06594071088437,-32.296522664900294
1579046400,165.6,171.98,163.16,169.27,106509.35241,1579049999999,169.27,True,-12.442607897153257,-31.173971037532954,-32.06594071088437
1579050000,169.12,169.98,165.88,167.26,53783.40724,1579053599999,167.26,True,-22.23268959020255,-30.767549153563394,-31.173971037532954
1579053600,167.27,168.04,166.7,166.96,25378.49195,1579057199999,166.96,True,-23.973256924546238,-30.458717688608072,-30.767549153563394
1579057200,166.96,167.06,162.64,162.64,39131.07454,1579060799999,162.64,True,-49.44415034409746,-31.32169190022123,-30.458717688608072
1579060800,162.63,163.44,160.27,160.55,46840.68615,1579064399999,160.55,True,-60.508205399682296,-32.64835160474219,-31.32169190022123
1579064400,160.48,161.66,159.2,160.94,34912.3805,1579067999999,160.94,True,-58.44362096347273,-33.82086384832085,-32.64835160474219
1579068000,160.94,163.8,160.84,163.17,19247.61482,1579071599999,163.17,True,-64.87481590574383,-35.232407123658255,-33.82086384832085
1579071600,163.14,163.28,161.14,161.54,16863.61868,1579075199999,161.54,True,-81.6901408450704,-37.34412229281335,-35.232407123658255
1579075200,161.48,162.76,161.0,161.96,12119.00024,1579078799999,161.96,True,-78.40375586854445,-39.21046927352841,-37.34412229281335
1579078800,161.96,165.61,161.94,165.23,21633.30051,1579082399999,165.23,True,-52.8169014084507,-39.828943461479426,-39.21046927352841
1579082400,165.29,167.8,164.3,167.24,38029.95615,1579085999999,167.24,True,-37.089201877934116,-39.70440975313646,-39.828943461479426
1579086000,167.25,167.65,164.06,164.43,23805.392,1579089599999,164.43,True,-59.0766823161188,-40.584967596908385,-39.70440975313646
1579089600,164.49,166.7,164.15,165.63,16963.05036,1579093199999,165.63,True,-49.68701095461654,-40.99869684044057,-40.584967596908385
1579093200,165.61,168.92,165.57,168.25,26546.935,1579096799999,168.25,True,-29.18622848200305,-40.46176646051159,-40.99869684044057
1579096800,168.25,168.63,164.14,165.76,44652.26889,1579100399999,165.76,True,-39.14656771799628,-40.40198469948817,-40.46176646051159
1579100400,165.83,165.88,162.0,162.41,36121.89922,1579103999999,162.41,True,-66.97530864197522,-41.60986306051031,-40.40198469948817
1579104000,162.41,165.11,160.52,164.15,38261.1472,1579107599999,164.15,True,-49.07407407407389,-41.94914537930865,-41.60986306051031
1579107600,164.15,165.17,162.75,164.95,18352.89552,1579111199999,164.95,True,-40.843621399176946,-41.89889428930267,-41.94914537930865
1579111200,164.94,165.2,163.32,163.67,15986.30995,1579114799999,163.67,True,-54.012345679012356,-42.44950571610766,-41.89889428930267
1579114800,163.67,164.88,163.62,164.61,8177.65491,1579118399999,164.61,True,-51.30952380952364,-42.852233811262934,-42.44950571610766
1579118400,164.62,166.85,163.91,166.32,20149.00057,1579121999999,166.32,True,-30.952380952380967,-42.31133140858648,-42.852233811262934
1579122000,166.32,166.9,163.98,165.32,16517.69816,1579125599999,165.32,True,-42.857142857142904,-42.3361410198845,-42.31133140858648
1579125600,165.35,166.9,164.73,166.72,13683.47778,1579129199999,166.72,True,-26.190476190476126,-41.60224716400231,-42.3361410198845
1579129200,166.73,167.34,164.79,166.4,28021.19106,1579132799999,166.4,True,-29.999999999999865,-41.074872292911294,-41.60224716400231
1579132800,166.4,167.4,162.48,163.95,37467.48307,1579136399999,163.95,True,-59.16666666666681,-41.897226582627454,-41.074872292911294
1579136400,163.9,164.24,157.8,160.48,58986.69101,1579139999999,160.48,True,-75.8992805755397,-43.44277449139619,-41.897226582627454
1579140000,160.47,161.64,159.41,160.29,17272.51321,1579143599999,160.29,True,-77.60791366906487,-44.99573536310841,-43.44277449139619
1579143600,160.28,160.74,158.7,159.85,22306.89472,1579147199999,159.85,True,-81.07109879963079,-46.635524610223065,-44.99573536310841
1579147200,159.87,161.17,159.28,160.39,16942.78869,1579150799999,160.39,True,-73.02083333333358,-47.834856824909906,-46.635524610223065
1579150800,160.41,162.41,160.35,161.89,9388.87303,1579154399999,161.89,True,-57.39583333333357,-48.26944666620189,-47.834856824909906
1579154400,161.91,162.6,161.3,162.19,8626.05801,1579157999999,162.19,True,-54.27083333333345,-48.542236969253324,-48.26944666620189
1579158000,162.15,162.19,160.45,161.0,13437.30276,1579161599999,161.0,True,-66.66666666666677,-49.36607468277212,-48.542236969253324
1579161600,161.0,161.96,160.29,161.24,11423.84983,1579165199999,161.24,True,-64.16666666666667,-50.038828863858235,-49.36607468277212
1579165200,161.26,161.31,159.65,161.19,13353.4369,1579168799999,161.19,True,-64.68750000000013,-50.704677551864684,-50.038828863858235
1579168800,161.19,162.5,160.2,162.49,17914.08594,1579172399999,162.49,True,-51.14583333333333,-50.72473008738599,-50.704677551864684
1579172400,162.49,164.08,161.47,164.07,23911.68923,1579175999999,164.07,True,-34.68750000000015,-49.995765083413914,-50.72473008738599
1579176000,164.01,165.62,162.18,162.58,30899.51003,1579179599999,162.58,True,-50.20833333333329,-50.00542727659207,-49.995765083413914
1579179600,162.55,162.86,161.0,161.71,22006.48614,1579183199999,161.71,True,-59.27083333333334,-50.42658209735304,-50.00542727659207
1579183200,161.7,162.3,160.2,162.28,16622.21111,1579186799999,162.28,True,-42.71099744245532,-50.0758737039486,-50.42658209735304
1579186800,162.3,163.3,162.18,162.52,13119.63263,1579190399999,162.52,True,-44.79768786127149,-49.8359561656451,-50.0758737039486
1579190400,162.51,163.62,160.65,161.95,24865.39484,1579193999999,161.95,True,-53.034682080924966,-49.98135279815782,-49.8359561656451
1579194000,161.95,164.26,161.66,163.36,24548.94163,1579197599999,163.36,True,-35.64668769716072,-49.32977711174887,-49.98135279815782
1579197600,163.38,164.2,162.54,163.35,9765.62636,1579201199999,163.35,True,-38.023450586264836,-48.81585317877232,-49.32977711174887
1579201200,163.36,164.02,163.24,163.57,7087.67028,1579204799999,163.57,True,-34.33835845896167,-48.157785236962745,-48.81585317877232
1579204800,163.56,165.67,163.5,165.56,14076.13853,1579208399999,165.56,True,-1.8272425249167035,-46.05185147732429,-48.157785236962745
1579208400,165.55,165.88,162.31,163.39,23700.39404,1579211999999,163.39,True,-39.96789727126827,-45.77530810432175,-46.05185147732429
1579212000,163.4,164.38,162.83,164.14,8014.44161,1579215599999,164.14,True,-27.92937399678992,-44.96412928125213,-45.77530810432175
1579215600,164.11,165.0,163.3,164.21,10432.75359,1579219199999,164.21,True,-29.40140845070397,-44.25673287986358,-44.96412928125213
1579219200,164.24,165.25,162.14,163.78,23576.00106,1579222799999,163.78,True,-36.971830985915346,-43.925600975593206,-44.25673287986358
1579222800,163.73,165.1,163.42,164.86,11699.01698,1579226399999,164.86,True,-17.9577464788729,-42.745243953015006,-43.925600975593206
1579226400,165.01,167.23,164.6,165.67,28721.3465,1579229999999,165.67,True,-22.190611664295904,-41.810942485345954,-42.745243953015006
1579230000,165.74,167.44,164.86,165.14,31402.92246,1579233599999,165.14,True,-31.76795580110509,-41.35444309060774,-41.810942485345954
1579233600,165.14,166.76,164.85,166.66,19340.42443,1579237199999,166.66,True,-11.487481590574404,-39.99685393151531,-41.35444309060774
1579237200,166.68,170.32,165.96,169.94,56439.19709,1579240799999,169.94,True,-3.9296794208893067,-38.35743690830504,-39.99685393151531
1579240800,169.99,171.39,167.58,168.04,63315.8889,1579244399999,168.04,True,-34.4295991778006,-38.17889882964575,-38.35743690830504
1579244400,168.03,171.51,167.54,171.08,51386.93815,1579247999999,171.08,True,-4.589114194236694,-36.652090437127164,-38.17889882964575
1579248000,171.08,174.81,169.86,171.66,75905.38108,1579251599999,171.66,True,-24.86187845303869,-36.11617171057769,-36.652090437127164
1579251600,171.61,173.15,171.09,172.08,27659.43431,1579255199999,172.08,True,-21.546961325966745,-35.45393487491356,-36.11617171057769
1579255200,172.08,172.65,169.66,170.78,41707.8277,1579258799999,170.78,True,-31.80741910023675,-35.288184157882796,-35.45393487491356
1579258800,170.77,171.15,169.8,169.99,12251.72839,1579262399999,169.99,True,-38.04262036306225,-35.413385803572766,-35.288184157882796
1579262400,169.98,170.24,167.25,168.02,33831.6629,1579265999999,168.02,True,-53.59116022099435,-36.23964827709193,-35.413385803572766
1579266000,168.02,169.45,167.9,168.59,14160.86156,1579269599999,168.59,True,-49.09234411996836,-36.82386172449541,-36.23964827709193
1579269600,168.61,168.63,165.13,166.29,34471.8647,1579273199999,166.29,True,-74.80245829675152,-38.55016156868887,-36.82386172449541
1579273200,166.29,168.54,166.0,168.34,19141.7059,1579276799999,168.34,True,-63.36924583741424,-39.678301762721844,-38.55016156868887
1579276800,168.31,171.39,167.6,170.04,49929.44516,1579280399999,170.04,True,-47.891566265060305,-40.051631967373595,-39.678301762721844
1579280400,170.0,171.5,169.46,170.35,30525.99882,1579283999999,170.35,True,-44.779116465863495,-40.26651762639587,-40.051631967373595
1579284000,170.35,173.25,170.25,172.37,30662.9181,1579287599999,172.37,True,-25.206611570247894,-39.58197644202551,-40.26651762639587
1579287600,172.4,173.72,167.02,169.23,50728.737,1579291199999,169.23,True,-57.644628099173644,-40.40300606280497,-39.58197644202551
1579291200,169.23,170.61,168.42,169.13,24272.77233,1579294799999,169.13,True,-58.67768595041325,-41.233673330423535,-40.40300606280497
1579294800,169.08,171.48,169.01,171.32,7566.35793,1579298399999,171.32,True,-36.05371900826453,-40.99822086123449,-41.233673330423535
1579298400,171.34,173.38,170.77,171.75,14094.84196,1579301999999,171.75,True,-22.933643771827683,-40.17710372080691,-40.99822086123449
1579302000,171.84,172.5,169.85,169.85,14387.40512,1579305599999,169.85,True,-45.05238649592553,-40.3987074833123,-40.17710372080691
1579305600,169.92,173.63,169.0,173.21,30280.41385,1579309199999,173.21,True,-5.937136204889298,-38.83227242520216,-40.3987074833123
1579309200,173.25,173.69,171.5,172.6,23634.45401,1579312799999,172.6,True,-13.038416763678743,-37.659824440587464,-38.83227242520216
1579312800,172.66,172.91,170.65,171.18,12319.63274,1579316399999,171.18,True,-29.569266589056937,-37.29207181097244,-37.659824440587464
1579316400,171.21,172.38,170.61,171.93,14266.16008,1579319999999,171.93,True,-20.838183934807816,-36.54416781660132,-37.29207181097244
1579320000,171.91,171.97,168.0,168.62,25084.73616,1579323599999,168.62,True,-66.06217616580304,-37.88589546883777,-36.54416781660132
1579323600,168.62,169.59,167.05,168.09,31906.58605,1579327199999,168.09,True,-84.02985074626874,-39.98334798144827,-37.88589546883777
1579327200,168.1,168.23,164.92,167.92,31893.74474,1579330799999,167.92,True,-65.90909090909095,-41.161790841795664,-39.98334798144827
1579330800,167.95,169.15,166.82,168.07,19195.14057,1579334399999,168.07,True,-64.20454545454544,-42.209188778738834,-41.161790841795664
1579334400,168.1,168.82,167.21,168.5,10929.18222,1579337999999,168.5,True,-59.31818181818173,-42.9868702805317,-42.209188778738834
1579338000,168.49,170.11,168.13,169.35,14453.54467,1579341599999,169.35,True,-49.48688711516532,-43.28232559119686,-42.9868702805317
1579341600,169.34,170.03,168.76,169.01,9888.94348,1579345199999,169.01,True,-53.36374002280503,-43.740571701724505,-43.28232559119686
1579345200,169.01,169.14,167.86,169.07,8994.16593,1579348799999,169.07,True,-52.67958950969212,-44.14689069299576,-43.740571701724505
1579348800,169.12,171.23,168.84,171.02,23974.26282,1579352399999,171.02,True,-30.444697833523197,-43.52406374483792,-44.14689069299576
1579352400,171.03,176.01,170.13,174.17,83476.55558,1579355999999,174.17,True,-16.591523895401288,-42.299857388045346,-43.52406374483792
1579356000,174.15,179.5,174.1,177.24,96012.15602,1579359599999,177.24,True,-15.500685871056167,-41.0817132281822,-42.299857388045346
1579359600,177.34,178.5,173.59,175.53,63513.21267,1579363199999,175.53,True,-27.229080932784605,-40.45204812384595,-41.0817132281822
1579363200,175.54,177.6,172.73,173.91,73606.73432,1579366799999,173.91,True,-38.34019204389574,-40.3560546656664,-40.45204812384595
1579366800,173.91,175.27,173.1,174.89,28239.54338,1579370399999,174.89,True,-31.618655692729835,-39.958900166896555,-40.3560546656664
1579370400,174.89,175.25,172.84,173.86,17193.54158,1579373999999,173.86,True,-38.68312757201633,-39.90091050349291,-39.958900166896555
1579374000,173.87,175.07,173.52,174.97,13037.16202,1579377599999,174.97,True,-31.069958847736608,-39.499503610049445,-39.90091050349291
1579377600,174.95,175.85,174.49,175.49,11534.53905,1579381199999,175.49,True,-31.62460567823335,-39.1415537040578,-39.499503610049445
1579381200,175.5,176.88,175.43,176.62,7959.5153,1579384799999,176.62,True,-23.433685923515032,-38.42755971403313,-39.1415537040578
1579384800,176.61,177.0,175.74,176.92,8913.18846,1579388399999,176.92,True,-22.164948453608382,-37.68835011128655,-38.42755971403313
1579388400,176.93,177.04,173.87,174.14,28476.06412,1579391999999,174.14,True,-46.04810996563591,-38.06833919557516,-37.68835011128655
1579392000,174.1,176.4,173.29,176.23,21662.80188,1579395599999,176.23,True,-28.09278350515476,-37.614904846010596,-38.06833919557516
1579395600,176.23,178.05,174.0,175.33,50573.06147,1579399199999,175.33,True,-39.11819887429633,-37.68323639275086,-37.614904846010596
1579399200,175.3,176.65,174.52,176.33,16030.19729,1579402799999,176.33,True,-33.83137673425812,-37.50815186281937,-37.68323639275086
1579402800,176.33,177.75,176.05,176.25,13837.59683,1579406399999,176.25,True,-48.005908419497715,-37.98532261539566,-37.50815186281937
1579406400,176.26,176.46,175.56,175.94,13528.04873,1579409999999,175.94,True,-44.36741767764294,-38.27541784549781,-37.98532261539566
1579410000,175.89,176.59,175.16,176.12,11967.86335,1579413599999,176.12,True,-36.278195488721785,-38.184635011098905,-38.27541784549781
1579413600,176.12,176.67,174.6,175.36,15925.06009,1579417199999,175.36,True,-51.631477927063216,-38.79585514364274,-38.184635011098905
1579417200,175.32,176.9,174.6,176.55,17647.44702,1579420799999,176.55,True,-28.79078694817654,-38.3410793165761,-38.79585514364274
1579420800,176.55,176.87,175.92,176.42,10043.6581,1579424399999,176.42,True,-34.24369747899196,-38.154834687595006,-38.3410793165761
1579424400,176.45,177.3,174.8,175.5,21312.69357,1579427999999,175.5,True,-53.57142857142859,-38.85558895504199,-38.154834687595006
1579428000,175.48,175.8,174.29,174.31,15486.60023,1579431599999,174.31,True,-78.57142857142844,-40.66085439215046,-38.85558895504199
1579431600,174.31,174.39,164.0,166.62,128213.17088,1579435199999,166.62,True,-81.35231316725977,-42.51046615465543,-40.66085439215046
1579435200,166.61,166.61,162.4,165.34,47832.6409,1579438799999,165.34,True,-81.21405750798725,-44.26972030707961,-42.51046615465543
1579438800,165.4,165.41,161.66,164.38,33893.78514,1579442399999,164.38,True,-83.40451494813914,-46.048574608945955,-44.26972030707961
1579442400,164.4,165.9,164.0,164.42,26268.37264,1579445999999,164.42,True,-83.16046369737651,-47.73547865842007,-46.048574608945955
1579446000,164.43,165.32,163.49,164.81,29158.80125,1579449599999,164.81,True,-80.42262274704782,-49.22125793517588,-47.73547865842007
